LINK-DIR,DATE-TIME,EPOCH-60MIN,COUNT
1012053438T,2018-02-09 16:00,16,1
1012053438T,2018-02-09 17:00,17,1
1012053438T,2018-02-10 10:00,10,1
1012053438T,2018-02-10 12:00,12,1
1012053438T,2018-02-10 13:00,13,2
1012053438T,2018-02-10 15:00,15,1
1012053438T,2018-02-10 16:00,16,2
1012053438T,2018-02-10 19:00,19,1
1012053438T,2018-02-11 09:00,9,2
1012053438T,2018-02-11 10:00,10,2
1012053438T,2018-02-11 15:00,15,2
1012053438T,2018-02-11 16:00,16,2
1012053438T,2018-02-11 19:00,19,1
1012053438T,2018-02-11 22:00,22,2
1012053438T,2018-02-12 08:00,8,1
1012053438T,2018-02-12 11:00,11,1
1012053438T,2018-02-12 16:00,16,1
1012053438T,2018-02-13 15:00,15,1
1012053438T,2018-02-14 07:00,7,2
1012053438T,2018-02-14 10:00,10,2
1012053438T,2018-02-14 21:00,21,1
1012053438T,2018-02-15 08:00,8,1
1012053438T,2018-02-15 09:00,9,4
1012053438T,2018-02-15 17:00,17,1
1012053438T,2018-02-16 08:00,8,1
1012053438T,2018-02-16 13:00,13,1
1012053438T,2018-02-16 15:00,15,1
1012053438T,2018-02-16 17:00,17,2
1012053438T,2018-02-16 18:00,18,1
1012053438T,2018-02-18 16:00,16,1
1012053438T,2018-02-19 07:00,7,1
1012053438T,2018-02-19 10:00,10,2
1012053438T,2018-02-19 13:00,13,1
1012053438T,2018-02-19 18:00,18,2
1012053438T,2018-02-20 06:00,6,1
1012053438T,2018-02-20 08:00,8,1
1012053438T,2018-02-20 14:00,14,2
1012053438T,2018-02-20 15:00,15,3
1012053438T,2018-02-20 22:00,22,1
1012053438T,2018-02-21 06:00,6,2
1012053438T,2018-02-21 08:00,8,2
1012053438T,2018-02-21 13:00,13,1
1012053438T,2018-02-22 08:00,8,1
1012053438T,2018-02-22 09:00,9,1
1012053438T,2018-02-22 15:00,15,2
1012053438T,2018-02-23 15:00,15,1
1012053438T,2018-02-24 07:00,7,1
1012053438T,2018-02-24 11:00,11,1
1012053438T,2018-02-25 14:00,14,1
1012053438T,2018-02-25 17:00,17,1
1012053438T,2018-02-26 15:00,15,1
1012053438T,2018-02-27 08:00,8,3
1012053438T,2018-02-27 16:00,16,1
1012053438T,2018-02-28 07:00,7,1
1012053438T,2018-02-28 08:00,8,2
1012053438T,2018-02-28 18:00,18,1
1012053438T,2018-03-01 12:00,12,1
1012053438T,2018-03-02 11:00,11,1
1012053438T,2018-03-02 13:00,13,2
1012053438T,2018-03-02 17:00,17,3
1012053438T,2018-03-03 06:00,6,1
1012053438T,2018-03-04 14:00,14,1
1012053438T,2018-03-06 07:00,7,1
1012053438T,2018-03-06 08:00,8,1
1012053438T,2018-03-06 10:00,10,1
1012053438T,2018-03-06 12:00,12,1
1012053438T,2018-03-06 17:00,17,1
1012053438T,2018-03-06 18:00,18,1
1012053438T,2018-03-07 05:00,5,1
1012053438T,2018-03-07 08:00,8,1
1012053438T,2018-03-07 11:00,11,2
1012053438T,2018-03-08 08:00,8,3
1012053438T,2018-03-08 09:00,9,1
1012053438T,2018-03-08 11:00,11,2
1012053438T,2018-03-08 16:00,16,1
1012053438T,2018-03-09 05:00,5,2
1012053438T,2018-03-09 08:00,8,1
1012053438T,2018-03-09 12:00,12,1
1012053438T,2018-03-09 15:00,15,2
1012053438T,2018-03-10 06:00,6,1
1012053438T,2018-03-10 09:00,9,1
1012053438T,2018-03-10 15:00,15,2
1012053438T,2018-03-10 17:00,17,1
1012053438T,2018-03-11 18:00,18,1
1012053438T,2018-03-12 09:00,9,1
1012053438T,2018-03-12 11:00,11,1
1012053438T,2018-03-13 08:00,8,1
1012053438T,2018-03-13 15:00,15,1
1012053438T,2018-03-13 18:00,18,1
1012053438T,2018-03-13 20:00,20,1
1012053438T,2018-03-14 08:00,8,1
1012053438T,2018-03-14 17:00,17,1
1012053438T,2018-03-14 18:00,18,2
1012053438T,2018-03-15 08:00,8,1
1012053438T,2018-03-15 09:00,9,1
1012053438T,2018-03-15 15:00,15,1
1012053438T,2018-03-15 16:00,16,1
1012053438T,2018-03-15 17:00,17,3
1012053438T,2018-03-16 08:00,8,1
1012053438T,2018-03-16 10:00,10,2
1012053438T,2018-03-16 21:00,21,1
1012053438T,2018-03-17 06:00,6,1
1012053438T,2018-03-17 07:00,7,1
1012053438T,2018-03-17 10:00,10,1
1012053438T,2018-03-17 11:00,11,1
1012053438T,2018-03-17 12:00,12,1
1012053438T,2018-03-17 17:00,17,3
1012053438T,2018-03-17 18:00,18,2
1012053438T,2018-03-18 06:00,6,1
1012053438T,2018-03-18 08:00,8,1
1012053438T,2018-03-18 09:00,9,1
1012053438T,2018-03-18 12:00,12,1
1012053438T,2018-03-18 18:00,18,1
1012053438T,2018-03-18 19:00,19,1
1012053438T,2018-03-19 04:00,4,3
1012053438T,2018-03-19 07:00,7,1
1012053438T,2018-03-19 08:00,8,1
1012053438T,2018-03-19 09:00,9,1
1012053438T,2018-03-19 11:00,11,2
1012053438T,2018-03-19 12:00,12,1
1012053438T,2018-03-19 15:00,15,3
1012053438T,2018-03-19 18:00,18,2
1012053438T,2018-03-20 07:00,7,1
1012053438T,2018-03-20 11:00,11,2
1012053438T,2018-03-20 13:00,13,2
1012053438T,2018-03-20 14:00,14,3
1012053438T,2018-03-21 04:00,4,1
1012053438T,2018-03-21 13:00,13,2
1012053438T,2018-03-21 16:00,16,2
1012053438T,2018-03-21 17:00,17,1
1012053438T,2018-03-22 04:00,4,2
1012053438T,2018-03-22 12:00,12,1
1012053438T,2018-03-22 15:00,15,3
1012053438T,2018-03-22 18:00,18,2
1012053438T,2018-03-23 08:00,8,1
1012053438T,2018-03-23 10:00,10,2
1012053438T,2018-03-23 11:00,11,1
1012053438T,2018-03-23 15:00,15,1
1012053438T,2018-03-23 16:00,16,2
1012053438T,2018-03-23 18:00,18,1
1012053438T,2018-03-24 14:00,14,1
1012053438T,2018-03-24 16:00,16,1
1012053438T,2018-03-24 17:00,17,1
1012053438T,2018-03-24 19:00,19,1
1012053438T,2018-03-25 11:00,11,1
1012053438T,2018-03-25 12:00,12,2
1012053438T,2018-03-26 08:00,8,1
1012053438T,2018-03-26 12:00,12,2
1012053438T,2018-03-26 15:00,15,2
1012053438T,2018-03-26 18:00,18,2
1012053438T,2018-03-27 07:00,7,2
1012053438T,2018-03-27 09:00,9,3
1012053438T,2018-03-27 11:00,11,4
1012053438T,2018-03-27 12:00,12,2
1012053438T,2018-03-27 18:00,18,1
1012053438T,2018-03-28 05:00,5,2
1012053438T,2018-03-28 10:00,10,1
1012053438T,2018-03-28 13:00,13,3
1012053438T,2018-03-28 14:00,14,2
1012053438T,2018-03-28 15:00,15,6
1012053438T,2018-03-28 17:00,17,2
1012053438T,2018-03-29 10:00,10,1
1012053438T,2018-03-29 14:00,14,1
1012053438T,2018-03-29 16:00,16,1
1012053438T,2018-03-29 18:00,18,2
1012053438T,2018-03-30 10:00,10,1
1012053438T,2018-03-30 14:00,14,1
1012053438T,2018-03-31 08:00,8,1
1012053438T,2018-03-31 09:00,9,3
1012053438T,2018-03-31 10:00,10,1
1012053438T,2018-04-01 13:00,13,1
1012053438T,2018-04-01 23:00,23,2
1012053438T,2018-04-02 07:00,7,1
1012053438T,2018-04-02 12:00,12,2
1012053438T,2018-04-02 15:00,15,1
1012053438T,2018-04-02 17:00,17,1
1012053438T,2018-04-02 21:00,21,1
1012053438T,2018-04-03 11:00,11,1
1012053438T,2018-04-03 17:00,17,1
1012053438T,2018-04-03 19:00,19,1
1012053438T,2018-04-04 08:00,8,1
1012053438T,2018-04-04 10:00,10,2
1012053438T,2018-04-04 18:00,18,2
1012053438T,2018-04-04 19:00,19,1
1012053438T,2018-04-05 09:00,9,1
1012053438T,2018-04-05 12:00,12,2
1012053438T,2018-04-05 17:00,17,1
1012053438T,2018-04-05 18:00,18,1
1012053438T,2018-04-06 08:00,8,1
1012053438T,2018-04-06 11:00,11,2
1012053438T,2018-04-06 17:00,17,3
1012053438T,2018-04-06 18:00,18,2
1012053438T,2018-04-07 05:00,5,3
1012053438T,2018-04-07 15:00,15,2
1012053438T,2018-04-07 17:00,17,4
1012053438T,2018-04-07 18:00,18,1
1012053438T,2018-04-08 10:00,10,2
1012053438T,2018-04-08 14:00,14,3
1012053438T,2018-04-08 18:00,18,1
1012053438T,2018-04-09 07:00,7,1
1012053438T,2018-04-09 14:00,14,2
1012053438T,2018-04-09 15:00,15,3
1012053438T,2018-04-09 16:00,16,1
1012053438T,2018-04-09 17:00,17,4
1012053438T,2018-04-09 18:00,18,2
1012053438T,2018-04-10 07:00,7,2
1012053438T,2018-04-10 09:00,9,2
1012053438T,2018-04-10 11:00,11,2
1012053438T,2018-04-10 17:00,17,2
1012053438T,2018-04-10 22:00,22,1
1012053438T,2018-04-11 06:00,6,3
1012053438T,2018-04-11 07:00,7,2
1012053438T,2018-04-11 08:00,8,2
1012053438T,2018-04-11 09:00,9,3
1012053438T,2018-04-11 10:00,10,3
1012053438T,2018-04-11 11:00,11,2
1012053438T,2018-04-11 17:00,17,2
1012053438T,2018-04-12 08:00,8,1
1012053438T,2018-04-12 10:00,10,1
1012053438T,2018-04-12 23:00,23,4
1012053438T,2018-04-13 08:00,8,1
1012053438T,2018-04-13 11:00,11,2
1012053438T,2018-04-13 12:00,12,1
1012053438T,2018-04-13 17:00,17,1
1012053438T,2018-04-14 11:00,11,1
1012053438T,2018-04-14 14:00,14,1
1012053438T,2018-04-14 18:00,18,1
1012053438T,2018-04-15 11:00,11,2
1012053438T,2018-04-15 12:00,12,1
1012053438T,2018-04-15 16:00,16,2
1012053438T,2018-04-15 19:00,19,16
1012053438T,2018-04-16 08:00,8,1
1012053438T,2018-04-16 13:00,13,1
1012053438T,2018-04-16 17:00,17,2
1012053438T,2018-04-16 18:00,18,3
1012053438T,2018-04-17 08:00,8,4
1012053438T,2018-04-17 09:00,9,1
1012053438T,2018-04-17 12:00,12,2
1012053438T,2018-04-17 14:00,14,1
1012053438T,2018-04-17 15:00,15,1
1012053438T,2018-04-17 17:00,17,4
1012053438T,2018-04-17 18:00,18,2
1012053438T,2018-04-18 08:00,8,1
1012053438T,2018-04-18 09:00,9,2
1012053438T,2018-04-18 15:00,15,2
1012053438T,2018-04-18 17:00,17,1
1012053438T,2018-04-19 06:00,6,2
1012053438T,2018-04-19 08:00,8,3
1012053438T,2018-04-19 10:00,10,1
1012053438T,2018-04-19 12:00,12,2
1012053438T,2018-04-19 19:00,19,1
1012053438T,2018-04-20 08:00,8,1
1012053438T,2018-04-20 09:00,9,2
1012053438T,2018-04-20 12:00,12,2
1012053438T,2018-04-20 23:00,23,1
1012053438T,2018-04-21 12:00,12,1
1012053438T,2018-04-22 11:00,11,1
1012053438T,2018-04-22 16:00,16,1
1012053438T,2018-04-23 06:00,6,2
1012053438T,2018-04-23 09:00,9,1
1012053438T,2018-04-23 12:00,12,1
1012053438T,2018-04-24 09:00,9,1
1012053438T,2018-04-24 12:00,12,1
1012053438T,2018-04-24 13:00,13,2
1012053438T,2018-04-24 16:00,16,1
1012053438T,2018-04-26 04:00,4,1
1012053438T,2018-04-26 08:00,8,2
1012053438T,2018-04-26 11:00,11,1
1012053438T,2018-04-26 16:00,16,1
1012053438T,2018-04-26 17:00,17,1
1012053438T,2018-04-27 04:00,4,1
1012053438T,2018-04-27 08:00,8,6
1012053438T,2018-04-27 10:00,10,1
1012053438T,2018-04-27 12:00,12,1
1012053438T,2018-04-27 13:00,13,2
1012053438T,2018-04-27 15:00,15,1
1012053438T,2018-04-27 16:00,16,1
1012053438T,2018-04-27 18:00,18,1
1012053438T,2018-04-28 06:00,6,1
1012053438T,2018-04-28 08:00,8,2
1012053438T,2018-04-28 09:00,9,2
1012053438T,2018-04-28 10:00,10,1
1012053438T,2018-04-28 19:00,19,2
1012053438T,2018-04-30 08:00,8,2
1012053438T,2018-04-30 09:00,9,1
1012053438T,2018-04-30 13:00,13,2
1012053438T,2018-04-30 17:00,17,1
1012053438T,2018-05-01 10:00,10,1
1012053438T,2018-05-01 15:00,15,2
1012053438T,2018-05-01 17:00,17,2
1012053438T,2018-05-01 20:00,20,1
1012053438T,2018-05-02 05:00,5,1
1012053438T,2018-05-02 06:00,6,1
1012053438T,2018-05-02 08:00,8,2
1012053438T,2018-05-02 10:00,10,1
1012053438T,2018-05-02 16:00,16,1
1012053438T,2018-05-02 17:00,17,1
1012053438T,2018-05-02 18:00,18,2
1012053438T,2018-05-03 03:00,3,1
1012053438T,2018-05-03 07:00,7,2
1012053438T,2018-05-03 08:00,8,1
1012053438T,2018-05-03 10:00,10,1
1012053438T,2018-05-03 11:00,11,1
1012053438T,2018-05-03 12:00,12,2
1012053438T,2018-05-03 13:00,13,1
1012053438T,2018-05-03 16:00,16,2
1012053438T,2018-05-03 20:00,20,1
1012053438T,2018-05-04 08:00,8,1
1012053438T,2018-05-04 09:00,9,1
1012053438T,2018-05-04 10:00,10,2
1012053438T,2018-05-04 13:00,13,2
1012053438T,2018-05-04 15:00,15,2
1012053438T,2018-05-04 19:00,19,1
1012053438T,2018-05-06 10:00,10,2
1012053438T,2018-05-06 15:00,15,3
1012053438T,2018-05-06 18:00,18,1
1012053438T,2018-05-07 10:00,10,2
1012053438T,2018-05-07 12:00,12,2
1012053438T,2018-05-07 13:00,13,1
1012053438T,2018-05-07 19:00,19,2
1012053438T,2018-05-08 08:00,8,1
1012053438T,2018-05-08 12:00,12,2
1012053438T,2018-05-08 13:00,13,2
1012053438T,2018-05-08 18:00,18,2
1012053438T,2018-05-09 06:00,6,2
1012053438T,2018-05-09 07:00,7,1
1012053438T,2018-05-09 08:00,8,1
1012053438T,2018-05-09 15:00,15,1
1012053438T,2018-05-10 06:00,6,1
1012053438T,2018-05-10 08:00,8,1
1012053438T,2018-05-10 18:00,18,1
1012053438T,2018-05-11 06:00,6,2
1012053438T,2018-05-11 08:00,8,3
1012053438T,2018-05-11 10:00,10,1
1012053438T,2018-05-11 19:00,19,1
1012053438T,2018-05-12 12:00,12,1
1012053438T,2018-05-13 06:00,6,1
1012053438T,2018-05-13 15:00,15,2
1012053438T,2018-05-14 13:00,13,1
1012053438T,2018-05-15 07:00,7,1
1012053438T,2018-05-15 08:00,8,1
1012053438T,2018-05-15 09:00,9,1
1012053438T,2018-05-15 10:00,10,3
1012053438T,2018-05-15 13:00,13,1
1012053438T,2018-05-15 15:00,15,1
1012053438T,2018-05-16 07:00,7,1
1012053438T,2018-05-16 08:00,8,2
1012053438T,2018-05-17 07:00,7,1
1012053438T,2018-05-17 11:00,11,3
1012053438T,2018-05-17 12:00,12,2
1012053438T,2018-05-17 13:00,13,1
1012053438T,2018-05-17 15:00,15,1
1012053438T,2018-05-17 17:00,17,7
1012053438T,2018-05-17 19:00,19,2
1012053438T,2018-05-17 20:00,20,2
1012053438T,2018-05-18 00:00,0,2
1012053438T,2018-05-18 07:00,7,1
1012053438T,2018-05-18 08:00,8,1
1012053438T,2018-05-18 15:00,15,2
1012053438T,2018-05-18 16:00,16,2
1012053438T,2018-05-18 18:00,18,2
1012053438T,2018-05-19 08:00,8,2
1012053438T,2018-05-19 09:00,9,1
1012053438T,2018-05-19 16:00,16,6
1012053438T,2018-05-20 10:00,10,1
1012053438T,2018-05-21 06:00,6,1
1012053438T,2018-05-21 08:00,8,1
1012053438T,2018-05-22 08:00,8,2
1012053438T,2018-05-22 10:00,10,4
1012053438T,2018-05-22 12:00,12,1
1012053438T,2018-05-22 13:00,13,4
1012053438T,2018-05-22 14:00,14,2
1012053438T,2018-05-22 15:00,15,3
1012053438T,2018-05-23 03:00,3,1
1012053438T,2018-05-23 08:00,8,1
1012053438T,2018-05-23 09:00,9,1
1012053438T,2018-05-23 10:00,10,2
1012053438T,2018-05-23 15:00,15,1
1012053438T,2018-05-24 08:00,8,3
1012053438T,2018-05-24 13:00,13,1
1012053438T,2018-05-24 14:00,14,2
1012053438T,2018-05-24 15:00,15,2
1012053438T,2018-05-24 17:00,17,1
1012053438T,2018-05-25 04:00,4,2
1012053438T,2018-05-25 06:00,6,4
1012053438T,2018-05-25 09:00,9,1
1012053438T,2018-05-25 13:00,13,1
1012053438T,2018-05-25 18:00,18,1
1012053438T,2018-05-26 14:00,14,1
1012053438T,2018-05-27 11:00,11,1
1012053438T,2018-05-27 12:00,12,1
1012053438T,2018-05-27 18:00,18,1
1012053438T,2018-05-28 08:00,8,1
1012053438T,2018-05-28 17:00,17,2
1012053438T,2018-05-28 22:00,22,1
1012053438T,2018-05-29 09:00,9,1
1012053438T,2018-05-29 13:00,13,2
1012053438T,2018-05-29 16:00,16,1
1012053438T,2018-05-30 08:00,8,7
1012053438T,2018-05-30 10:00,10,1
1012053438T,2018-05-30 12:00,12,1
1012053438T,2018-05-30 14:00,14,1
1012053438T,2018-05-30 15:00,15,1
1012053438T,2018-05-30 16:00,16,2
1012053438T,2018-05-30 17:00,17,2
1012053438T,2018-05-31 06:00,6,1
1012053438T,2018-05-31 08:00,8,2
1012053438T,2018-05-31 10:00,10,1
1012053438T,2018-06-01 14:00,14,2
1012053438T,2018-06-01 18:00,18,2
1012053438T,2018-06-02 09:00,9,1
1012053438T,2018-06-02 10:00,10,3
1012053438T,2018-06-02 17:00,17,1
1012053438T,2018-06-03 13:00,13,2
1012053438T,2018-06-03 16:00,16,1
1012053438T,2018-06-04 07:00,7,2
1012053438T,2018-06-04 09:00,9,1
1012053438T,2018-06-04 12:00,12,1
1012053438T,2018-06-04 13:00,13,1
1012053438T,2018-06-04 15:00,15,1
1012053438T,2018-06-04 17:00,17,1
1012053438T,2018-06-05 08:00,8,3
1012053438T,2018-06-05 09:00,9,2
1012053438T,2018-06-05 12:00,12,1
1012053438T,2018-06-05 14:00,14,1
1012053438T,2018-06-05 15:00,15,1
1012053438T,2018-06-05 17:00,17,2
1012053438T,2018-06-06 06:00,6,1
1012053438T,2018-06-06 08:00,8,2
1012053438T,2018-06-06 11:00,11,4
1012053438T,2018-06-06 12:00,12,2
1012053438T,2018-06-06 13:00,13,2
1012053438T,2018-06-06 16:00,16,5
1012053438T,2018-06-06 19:00,19,1
1012053438T,2018-06-07 08:00,8,3
1012053438T,2018-06-07 13:00,13,1
1012053438T,2018-06-07 15:00,15,1
1012053438T,2018-06-07 17:00,17,2
1012053438T,2018-06-07 18:00,18,1
1012053438T,2018-06-08 08:00,8,1
1012053438T,2018-06-08 12:00,12,1
1012053438T,2018-06-08 16:00,16,1
1012053438T,2018-06-09 14:00,14,1
1012053438T,2018-06-10 14:00,14,1
1012053438T,2018-06-10 15:00,15,3
1012053438T,2018-06-10 17:00,17,2
1012053438T,2018-06-10 18:00,18,3
1012053438T,2018-06-11 07:00,7,1
1012053438T,2018-06-11 08:00,8,1
1012053438T,2018-06-11 11:00,11,2
1012053438T,2018-06-11 13:00,13,2
1012053438T,2018-06-11 14:00,14,2
1012053438T,2018-06-11 17:00,17,1
1012053438T,2018-06-12 08:00,8,4
1012053438T,2018-06-12 17:00,17,2
1012053438T,2018-06-13 07:00,7,3
1012053438T,2018-06-13 08:00,8,3
1012053438T,2018-06-14 07:00,7,2
1012053438T,2018-06-14 08:00,8,1
1012053438T,2018-06-14 12:00,12,2
1012053438T,2018-06-14 17:00,17,1
1012053438T,2018-06-15 08:00,8,2
1012053438T,2018-06-15 13:00,13,1
1012053438T,2018-06-15 19:00,19,1
1012053438T,2018-06-16 10:00,10,1
1012053438T,2018-06-17 16:00,16,1
1012053438T,2018-06-18 08:00,8,1
1012053438T,2018-06-19 07:00,7,1
1012053438T,2018-06-19 08:00,8,1
1012053438T,2018-06-19 13:00,13,1
1012053438T,2018-06-19 14:00,14,4
1012053438T,2018-06-19 15:00,15,1
1012053438T,2018-06-19 17:00,17,2
1012053438T,2018-06-19 18:00,18,1
1012053438T,2018-06-20 06:00,6,2
1012053438T,2018-06-20 08:00,8,3
1012053438T,2018-06-21 08:00,8,1
1012053438T,2018-06-21 10:00,10,1
1012053438T,2018-06-21 17:00,17,2
1012053438T,2018-06-22 08:00,8,1
1012053438T,2018-06-22 09:00,9,1
1012053438T,2018-06-22 12:00,12,1
1012053438T,2018-06-22 15:00,15,1
1012053438T,2018-06-22 17:00,17,1
1012053438T,2018-06-23 11:00,11,2
1012053438T,2018-06-23 12:00,12,2
1012053438T,2018-06-23 15:00,15,2
1012053438T,2018-06-25 13:00,13,1
1012053438T,2018-06-25 17:00,17,1
1012053438T,2018-06-26 08:00,8,1
1012053438T,2018-06-26 11:00,11,1
1012053438T,2018-06-26 13:00,13,1
1012053438T,2018-06-26 16:00,16,1
1012053438T,2018-06-27 03:00,3,1
1012053438T,2018-06-27 04:00,4,1
1012053438T,2018-06-27 06:00,6,2
1012053438T,2018-06-27 08:00,8,1
1012053438T,2018-06-27 10:00,10,3
1012053438T,2018-06-27 11:00,11,1
1012053438T,2018-06-27 12:00,12,2
1012053438T,2018-06-27 14:00,14,1
1012053438T,2018-06-27 17:00,17,1
1012053438T,2018-06-27 18:00,18,2
1012053438T,2018-06-28 07:00,7,2
1012053438T,2018-06-28 12:00,12,2
1012053438T,2018-06-29 14:00,14,1
1012053438T,2018-06-30 08:00,8,1
1012053438T,2018-07-01 10:00,10,2
1012053438T,2018-07-01 12:00,12,3
1012053438T,2018-07-01 13:00,13,2
1012053438T,2018-07-01 20:00,20,2
1012053438T,2018-07-02 07:00,7,1
1012053438T,2018-07-02 18:00,18,1
1012053438T,2018-07-03 07:00,7,4
1012053438T,2018-07-03 08:00,8,1
1012053438T,2018-07-03 11:00,11,1
1012053438T,2018-07-03 15:00,15,1
1012053438T,2018-07-04 08:00,8,1
1012053438T,2018-07-04 11:00,11,4
1012053438T,2018-07-04 12:00,12,1
1012053438T,2018-07-04 16:00,16,1
1012053438T,2018-07-05 08:00,8,1
1012053438T,2018-07-05 09:00,9,1
1012053438T,2018-07-05 11:00,11,1
1012053438T,2018-07-05 12:00,12,3
1012053438T,2018-07-05 14:00,14,1
1012053438T,2018-07-05 20:00,20,1
1012053438T,2018-07-06 08:00,8,1
1012053438T,2018-07-06 11:00,11,5
1012053438T,2018-07-06 15:00,15,1
1012053438T,2018-07-07 09:00,9,1
1012053438T,2018-07-07 10:00,10,2
1012053438T,2018-07-07 11:00,11,1
1012053438T,2018-07-08 00:00,0,1
1012053438T,2018-07-08 12:00,12,2
1012053438T,2018-07-08 13:00,13,1
1012053438T,2018-07-08 16:00,16,1
1012053438T,2018-07-09 08:00,8,1
1012053438T,2018-07-09 09:00,9,2
1012053438T,2018-07-09 15:00,15,2
1012053438T,2018-07-09 17:00,17,1
1012053438T,2018-07-09 18:00,18,1
1012053438T,2018-07-09 19:00,19,1
1012053438T,2018-07-10 11:00,11,1
1012053438T,2018-07-10 12:00,12,3
1012053438T,2018-07-10 17:00,17,1
1012053438T,2018-07-11 11:00,11,1
1012053438T,2018-07-11 19:00,19,1
1012053438T,2018-07-12 08:00,8,1
1012053438T,2018-07-12 09:00,9,1
1012053438T,2018-07-13 08:00,8,1
1012053438T,2018-07-13 09:00,9,1
1012053438T,2018-07-14 13:00,13,2
1012053438T,2018-07-14 16:00,16,2
1012053438T,2018-07-15 14:00,14,2
1012053438T,2018-07-15 16:00,16,1
1012053438T,2018-07-15 20:00,20,1
1012053438T,2018-07-16 08:00,8,1
1012053438T,2018-07-16 12:00,12,2
1012053438T,2018-07-16 13:00,13,2
1012053438T,2018-07-16 15:00,15,1
1012053438T,2018-07-17 08:00,8,1
1012053438T,2018-07-17 09:00,9,2
1012053438T,2018-07-17 13:00,13,2
1012053438T,2018-07-17 15:00,15,1
1012053438T,2018-07-18 08:00,8,4
1012053438T,2018-07-18 09:00,9,6
1012053438T,2018-07-18 10:00,10,2
1012053438T,2018-07-18 11:00,11,2
1012053438T,2018-07-18 12:00,12,1
