LINK-DIR,DATE-TIME,EPOCH-60MIN,COUNT
1217895149T,2018-09-14 15:00,15,1
1217895149T,2018-09-14 17:00,17,2
1217895149T,2018-09-14 19:00,19,1
1217895149T,2018-09-14 22:00,22,1
1217895149T,2018-09-15 11:00,11,1
1217895149T,2018-09-15 14:00,14,1
1217895149T,2018-09-15 15:00,15,1
1217895149T,2018-09-16 11:00,11,2
1217895149T,2018-09-16 15:00,15,1
1217895149T,2018-09-17 15:00,15,2
1217895149T,2018-09-17 16:00,16,1
1217895149T,2018-09-17 17:00,17,2
1217895149T,2018-09-18 13:00,13,1
1217895149T,2018-09-18 17:00,17,1
1217895149T,2018-09-18 18:00,18,1
1217895149T,2018-09-18 20:00,20,1
1217895149T,2018-09-19 15:00,15,2
1217895149T,2018-09-19 19:00,19,1
1217895149T,2018-09-20 17:00,17,2
1217895149T,2018-09-20 21:00,21,1
1217895149T,2018-09-21 10:00,10,1
1217895149T,2018-09-21 11:00,11,1
1217895149T,2018-09-21 12:00,12,1
1217895149T,2018-09-21 14:00,14,1
1217895149T,2018-09-21 17:00,17,1
1217895149T,2018-09-22 08:00,8,1
1217895149T,2018-09-22 18:00,18,2
1217895149T,2018-09-24 09:00,9,2
1217895149T,2018-09-24 17:00,17,1
1217895149T,2018-09-25 17:00,17,1
1217895149T,2018-09-26 10:00,10,1
1217895149T,2018-09-26 11:00,11,1
1217895149T,2018-09-26 13:00,13,1
1217895149T,2018-09-26 16:00,16,1
1217895149T,2018-09-27 08:00,8,2
1217895149T,2018-09-27 13:00,13,1
1217895149T,2018-09-27 17:00,17,2
1217895149T,2018-09-29 06:00,6,1
1217895149T,2018-09-29 15:00,15,1
1217895149T,2018-09-30 12:00,12,2
1217895149T,2018-10-02 16:00,16,1
1217895149T,2018-10-02 17:00,17,1
1217895149T,2018-10-03 16:00,16,1
1217895149T,2018-10-04 17:00,17,1
1217895149T,2018-10-05 11:00,11,2
1217895149T,2018-10-07 17:00,17,1
1217895149T,2018-10-08 11:00,11,1
1217895149T,2018-10-08 12:00,12,3
1217895149T,2018-10-08 15:00,15,1
1217895149T,2018-10-08 18:00,18,2
1217895149T,2018-10-08 20:00,20,1
1217895149T,2018-10-09 16:00,16,1
1217895149T,2018-10-09 18:00,18,1
1217895149T,2018-10-10 11:00,11,2
1217895149T,2018-10-10 12:00,12,1
1217895149T,2018-10-10 14:00,14,1
1217895149T,2018-10-10 17:00,17,1
1217895149T,2018-10-11 11:00,11,1
1217895149T,2018-10-11 12:00,12,1
1217895149T,2018-10-11 18:00,18,1
1217895149T,2018-10-12 11:00,11,1
1217895149T,2018-10-13 16:00,16,2
1217895149T,2018-10-14 12:00,12,1
1217895149T,2018-10-14 13:00,13,1
1217895149T,2018-10-14 16:00,16,1
1217895149T,2018-10-14 17:00,17,1
1217895149T,2018-10-15 10:00,10,1
1217895149T,2018-10-15 11:00,11,1
1217895149T,2018-10-15 16:00,16,1
1217895149T,2018-10-16 07:00,7,1
1217895149T,2018-10-16 12:00,12,1
1217895149T,2018-10-16 13:00,13,2
1217895149T,2018-10-16 17:00,17,3
1217895149T,2018-10-18 09:00,9,1
1217895149T,2018-10-18 16:00,16,1
1217895149T,2018-10-18 17:00,17,2
1217895149T,2018-10-19 07:00,7,1
1217895149T,2018-10-19 08:00,8,1
1217895149T,2018-10-19 09:00,9,3
1217895149T,2018-10-20 01:00,1,1
1217895149T,2018-10-20 19:00,19,2
1217895149T,2018-10-22 13:00,13,1
1217895149T,2018-10-22 14:00,14,1
1217895149T,2018-10-22 16:00,16,1
1217895149T,2018-10-22 17:00,17,1
1217895149T,2018-10-23 10:00,10,1
1217895149T,2018-10-23 17:00,17,3
1217895149T,2018-10-24 08:00,8,1
1217895149T,2018-10-24 20:00,20,1
1217895149T,2018-10-25 09:00,9,1
1217895149T,2018-10-25 15:00,15,1
1217895149T,2018-10-25 16:00,16,1
1217895149T,2018-10-25 17:00,17,2
1217895149T,2018-10-26 08:00,8,1
1217895149T,2018-10-26 12:00,12,1
1217895149T,2018-10-26 14:00,14,1
1217895149T,2018-10-26 16:00,16,2
1217895149T,2018-10-27 00:00,0,1
1217895149T,2018-10-27 14:00,14,1
1217895149T,2018-10-28 08:00,8,1
1217895149T,2018-10-28 14:00,14,2
1217895149T,2018-10-28 19:00,19,1
1217895149T,2018-10-29 07:00,7,1
1217895149T,2018-10-29 10:00,10,1
1217895149T,2018-10-29 17:00,17,2
1217895149T,2018-10-29 19:00,19,2
1217895149T,2018-10-30 10:00,10,1
1217895149T,2018-10-30 12:00,12,2
1217895149T,2018-10-30 18:00,18,2
1217895149T,2018-10-31 13:00,13,1
1217895149T,2018-10-31 16:00,16,3
1217895149T,2018-10-31 17:00,17,2
1217895149T,2018-10-31 18:00,18,1
1217895149T,2018-11-01 16:00,16,2
1217895149T,2018-11-02 06:00,6,1
1217895149T,2018-11-02 10:00,10,1
1217895149T,2018-11-02 13:00,13,1
1217895149T,2018-11-02 18:00,18,1
1217895149T,2018-11-02 20:00,20,1
1217895149T,2018-11-03 08:00,8,1
1217895149T,2018-11-03 16:00,16,1
1217895149T,2018-11-04 16:00,16,1
1217895149T,2018-11-05 12:00,12,1
1217895149T,2018-11-05 16:00,16,1
1217895149T,2018-11-05 17:00,17,2
1217895149T,2018-11-06 14:00,14,2
1217895149T,2018-11-06 15:00,15,2
1217895149T,2018-11-06 17:00,17,2
1217895149T,2018-11-06 18:00,18,2
1217895149T,2018-11-07 13:00,13,1
1217895149T,2018-11-07 14:00,14,1
1217895149T,2018-11-07 15:00,15,1
1217895149T,2018-11-07 16:00,16,2
1217895149T,2018-11-07 17:00,17,1
1217895149T,2018-11-07 18:00,18,2
1217895149T,2018-11-07 19:00,19,3
1217895149T,2018-11-08 06:00,6,2
1217895149T,2018-11-08 17:00,17,3
1217895149T,2018-11-08 18:00,18,1
1217895149T,2018-11-09 14:00,14,1
1217895149T,2018-11-09 16:00,16,3
1217895149T,2018-11-10 09:00,9,1
1217895149T,2018-11-12 07:00,7,2
1217895149T,2018-11-12 09:00,9,1
1217895149T,2018-11-12 10:00,10,2
1217895149T,2018-11-12 17:00,17,5
1217895149T,2018-11-13 11:00,11,1
1217895149T,2018-11-13 16:00,16,1
1217895149T,2018-11-13 17:00,17,4
1217895149T,2018-11-14 06:00,6,1
1217895149T,2018-11-14 12:00,12,1
1217895149T,2018-11-14 17:00,17,1
1217895149T,2018-11-15 11:00,11,1
1217895149T,2018-11-15 14:00,14,1
1217895149T,2018-11-15 17:00,17,1
1217895149T,2018-11-15 18:00,18,3
1217895149T,2018-11-16 16:00,16,3
1217895149T,2018-11-16 17:00,17,1
1217895149T,2018-11-16 18:00,18,1
1217895149T,2018-11-17 12:00,12,2
1217895149T,2018-11-17 15:00,15,1
1217895149T,2018-11-17 19:00,19,2
1217895149T,2018-11-19 11:00,11,2
1217895149T,2018-11-19 17:00,17,1
1217895149T,2018-11-19 18:00,18,1
1217895149T,2018-11-20 15:00,15,2
1217895149T,2018-11-20 17:00,17,1
1217895149T,2018-11-20 18:00,18,2
1217895149T,2018-11-20 20:00,20,1
1217895149T,2018-11-21 08:00,8,1
1217895149T,2018-11-21 12:00,12,1
1217895149T,2018-11-21 13:00,13,1
1217895149T,2018-11-21 15:00,15,3
1217895149T,2018-11-21 16:00,16,3
1217895149T,2018-11-21 20:00,20,1
1217895149T,2018-11-22 08:00,8,1
1217895149T,2018-11-22 09:00,9,2
1217895149T,2018-11-22 12:00,12,1
1217895149T,2018-11-22 15:00,15,1
1217895149T,2018-11-23 11:00,11,1
1217895149T,2018-11-23 16:00,16,1
1217895149T,2018-11-23 17:00,17,2
1217895149T,2018-11-24 06:00,6,1
1217895149T,2018-11-25 12:00,12,1
1217895149T,2018-11-25 13:00,13,1
1217895149T,2018-11-25 14:00,14,1
1217895149T,2018-11-26 13:00,13,1
1217895149T,2018-11-26 16:00,16,1
1217895149T,2018-11-26 20:00,20,1
1217895149T,2018-11-27 12:00,12,2
1217895149T,2018-11-27 14:00,14,1
1217895149T,2018-11-27 19:00,19,1
1217895149T,2018-11-27 21:00,21,1
1217895149T,2018-11-28 04:00,4,1
1217895149T,2018-11-28 06:00,6,1
1217895149T,2018-11-28 10:00,10,2
1217895149T,2018-11-28 16:00,16,1
1217895149T,2018-11-28 17:00,17,2
1217895149T,2018-11-28 19:00,19,1
1217895149T,2018-11-29 09:00,9,1
1217895149T,2018-11-29 13:00,13,2
1217895149T,2018-11-29 17:00,17,1
1217895149T,2018-11-29 19:00,19,1
1217895149T,2018-11-29 20:00,20,1
1217895149T,2018-11-30 07:00,7,1
1217895149T,2018-11-30 08:00,8,1
1217895149T,2018-11-30 17:00,17,2
1217895149T,2018-11-30 19:00,19,3
1217895149T,2018-11-30 20:00,20,2
1217895149T,2018-12-02 18:00,18,2
1217895149T,2018-12-03 15:00,15,1
1217895149T,2018-12-04 11:00,11,1
1217895149T,2018-12-04 16:00,16,1
1217895149T,2018-12-04 17:00,17,1
1217895149T,2018-12-04 19:00,19,2
1217895149T,2018-12-05 10:00,10,2
1217895149T,2018-12-05 11:00,11,1
1217895149T,2018-12-05 16:00,16,1
1217895149T,2018-12-05 17:00,17,3
1217895149T,2018-12-05 19:00,19,3
1217895149T,2018-12-05 20:00,20,1
1217895149T,2018-12-06 06:00,6,1
1217895149T,2018-12-06 10:00,10,1
1217895149T,2018-12-06 11:00,11,1
1217895149T,2018-12-06 17:00,17,1
1217895149T,2018-12-07 20:00,20,2
1217895149T,2018-12-08 11:00,11,1
1217895149T,2018-12-08 15:00,15,1
1217895149T,2018-12-09 09:00,9,1
1217895149T,2018-12-09 10:00,10,2
1217895149T,2018-12-10 09:00,9,1
1217895149T,2018-12-10 10:00,10,1
1217895149T,2018-12-10 17:00,17,2
1217895149T,2018-12-11 16:00,16,1
1217895149T,2018-12-11 17:00,17,3
1217895149T,2018-12-11 18:00,18,1
1217895149T,2018-12-12 07:00,7,1
1217895149T,2018-12-12 10:00,10,1
1217895149T,2018-12-12 16:00,16,1
1217895149T,2018-12-13 11:00,11,1
1217895149T,2018-12-13 12:00,12,1
1217895149T,2018-12-13 15:00,15,1
1217895149T,2018-12-13 17:00,17,2
1217895149T,2018-12-14 07:00,7,1
1217895149T,2018-12-14 12:00,12,2
1217895149T,2018-12-15 07:00,7,1
1217895149T,2018-12-15 10:00,10,1
1217895149T,2018-12-15 18:00,18,1
1217895149T,2018-12-15 21:00,21,2
1217895149T,2018-12-16 15:00,15,2
1217895149T,2018-12-16 16:00,16,2
1217895149T,2018-12-17 10:00,10,1
1217895149T,2018-12-17 16:00,16,2
1217895149T,2018-12-17 17:00,17,1
1217895149T,2018-12-17 23:00,23,1
1217895149T,2018-12-18 18:00,18,2
1217895149T,2018-12-18 20:00,20,1
1217895149T,2018-12-19 13:00,13,1
1217895149T,2018-12-20 13:00,13,1
1217895149T,2018-12-21 13:00,13,2
1217895149T,2018-12-21 14:00,14,2
1217895149T,2018-12-21 16:00,16,2
1217895149T,2018-12-22 11:00,11,1
1217895149T,2018-12-22 15:00,15,1
1217895149T,2018-12-22 18:00,18,2
1217895149T,2018-12-23 14:00,14,1
1217895149T,2018-12-23 21:00,21,1
1217895149T,2018-12-24 08:00,8,1
1217895149T,2018-12-24 17:00,17,1
1217895149T,2018-12-25 17:00,17,2
1217895149T,2018-12-25 19:00,19,2
1217895149T,2018-12-27 10:00,10,1
1217895149T,2018-12-28 09:00,9,1
1217895149T,2018-12-31 09:00,9,1
1217895149T,2018-12-31 17:00,17,1
