LINK-DIR,DATE-TIME,EPOCH-60MIN,COUNT
130707708T,2018-02-04 11:00,11,2
130707708T,2018-02-04 12:00,12,2
130707708T,2018-02-05 11:00,11,1
130707708T,2018-02-05 13:00,13,1
130707708T,2018-02-06 07:00,7,2
130707708T,2018-02-06 14:00,14,1
130707708T,2018-02-06 16:00,16,2
130707708T,2018-02-08 12:00,12,2
130707708T,2018-02-08 14:00,14,1
130707708T,2018-02-08 15:00,15,1
130707708T,2018-02-08 19:00,19,2
130707708T,2018-02-09 08:00,8,2
130707708T,2018-02-09 09:00,9,2
130707708T,2018-02-09 17:00,17,2
130707708T,2018-02-10 08:00,8,2
130707708T,2018-02-10 10:00,10,2
130707708T,2018-02-10 14:00,14,4
130707708T,2018-02-10 15:00,15,2
130707708T,2018-02-10 17:00,17,2
130707708T,2018-02-11 14:00,14,2
130707708T,2018-02-11 16:00,16,2
130707708T,2018-02-12 12:00,12,2
130707708T,2018-02-12 13:00,13,2
130707708T,2018-02-12 14:00,14,2
130707708T,2018-02-12 15:00,15,2
130707708T,2018-02-13 09:00,9,2
130707708T,2018-02-13 10:00,10,1
130707708T,2018-02-14 10:00,10,2
130707708T,2018-02-14 14:00,14,2
130707708T,2018-02-14 17:00,17,2
130707708T,2018-02-15 07:00,7,2
130707708T,2018-02-15 14:00,14,4
130707708T,2018-02-16 08:00,8,1
130707708T,2018-02-16 16:00,16,5
130707708T,2018-02-17 08:00,8,3
130707708T,2018-02-17 16:00,16,3
130707708T,2018-02-18 07:00,7,2
130707708T,2018-02-18 09:00,9,2
130707708T,2018-02-18 12:00,12,4
130707708T,2018-02-18 14:00,14,2
130707708T,2018-02-18 15:00,15,2
130707708T,2018-02-19 10:00,10,1
130707708T,2018-02-19 11:00,11,2
130707708T,2018-02-19 16:00,16,1
130707708T,2018-02-20 08:00,8,2
130707708T,2018-02-20 10:00,10,1
130707708T,2018-02-20 14:00,14,2
130707708T,2018-02-20 16:00,16,1
130707708T,2018-02-21 06:00,6,2
130707708T,2018-02-21 12:00,12,1
130707708T,2018-02-22 12:00,12,2
130707708T,2018-02-22 17:00,17,1
130707708T,2018-02-22 21:00,21,6
130707708T,2018-02-23 10:00,10,2
130707708T,2018-02-23 11:00,11,5
130707708T,2018-02-23 15:00,15,2
130707708T,2018-02-25 07:00,7,1
130707708T,2018-02-25 11:00,11,3
130707708T,2018-02-25 15:00,15,2
130707708T,2018-02-26 10:00,10,2
130707708T,2018-02-26 13:00,13,2
130707708T,2018-02-26 19:00,19,2
130707708T,2018-02-27 09:00,9,2
130707708T,2018-02-27 10:00,10,2
130707708T,2018-02-27 11:00,11,2
130707708T,2018-02-27 18:00,18,1
130707708T,2018-03-01 12:00,12,2
130707708T,2018-03-01 13:00,13,2
130707708T,2018-03-01 14:00,14,3
130707708T,2018-03-01 17:00,17,2
130707708T,2018-03-02 10:00,10,1
130707708T,2018-03-02 14:00,14,2
130707708T,2018-03-02 18:00,18,1
130707708T,2018-03-03 17:00,17,1
130707708T,2018-03-04 08:00,8,1
130707708T,2018-03-04 11:00,11,2
130707708T,2018-03-04 15:00,15,4
130707708T,2018-03-05 07:00,7,3
130707708T,2018-03-05 11:00,11,2
130707708T,2018-03-05 15:00,15,2
130707708T,2018-03-06 10:00,10,1
130707708T,2018-03-06 12:00,12,2
130707708T,2018-03-06 14:00,14,2
130707708T,2018-03-07 11:00,11,2
130707708T,2018-03-08 08:00,8,2
130707708T,2018-03-08 12:00,12,2
130707708T,2018-03-08 13:00,13,2
130707708T,2018-03-09 14:00,14,1
130707708T,2018-03-09 19:00,19,1
130707708T,2018-03-10 10:00,10,3
130707708T,2018-03-10 11:00,11,2
130707708T,2018-03-10 13:00,13,1
130707708T,2018-03-10 14:00,14,1
130707708T,2018-03-10 19:00,19,2
130707708T,2018-03-11 12:00,12,2
130707708T,2018-03-11 14:00,14,2
130707708T,2018-03-12 15:00,15,1
130707708T,2018-03-13 10:00,10,2
130707708T,2018-03-13 11:00,11,2
130707708T,2018-03-13 15:00,15,2
130707708T,2018-03-13 16:00,16,2
130707708T,2018-03-13 20:00,20,2
130707708T,2018-03-14 08:00,8,2
130707708T,2018-03-14 13:00,13,1
130707708T,2018-03-14 15:00,15,2
130707708T,2018-03-14 17:00,17,2
130707708T,2018-03-15 12:00,12,2
130707708T,2018-03-15 17:00,17,1
130707708T,2018-03-16 09:00,9,2
130707708T,2018-03-16 11:00,11,1
130707708T,2018-03-16 17:00,17,2
130707708T,2018-03-17 13:00,13,2
130707708T,2018-03-17 17:00,17,1
130707708T,2018-03-18 09:00,9,2
130707708T,2018-03-18 11:00,11,2
130707708T,2018-03-18 12:00,12,2
130707708T,2018-03-19 11:00,11,3
130707708T,2018-03-20 08:00,8,2
130707708T,2018-03-20 09:00,9,1
130707708T,2018-03-20 15:00,15,2
130707708T,2018-03-20 16:00,16,1
130707708T,2018-03-21 12:00,12,2
130707708T,2018-03-21 17:00,17,1
130707708T,2018-03-23 07:00,7,4
130707708T,2018-03-25 11:00,11,1
130707708T,2018-03-25 12:00,12,2
130707708T,2018-03-27 08:00,8,2
130707708T,2018-03-27 10:00,10,2
130707708T,2018-03-27 14:00,14,1
130707708T,2018-03-28 09:00,9,2
130707708T,2018-03-28 13:00,13,2
130707708T,2018-03-28 14:00,14,2
130707708T,2018-03-28 17:00,17,2
130707708T,2018-03-29 10:00,10,1
130707708T,2018-03-29 15:00,15,1
130707708T,2018-03-31 07:00,7,2
130707708T,2018-03-31 10:00,10,2
130707708T,2018-03-31 16:00,16,1
130707708T,2018-04-01 15:00,15,2
130707708T,2018-04-02 07:00,7,2
130707708T,2018-04-02 12:00,12,2
130707708T,2018-04-03 09:00,9,2
130707708T,2018-04-03 14:00,14,4
130707708T,2018-04-04 11:00,11,3
130707708T,2018-04-04 12:00,12,2
130707708T,2018-04-05 09:00,9,2
130707708T,2018-04-05 14:00,14,2
130707708T,2018-04-06 08:00,8,1
130707708T,2018-04-06 13:00,13,2
130707708T,2018-04-06 14:00,14,2
130707708T,2018-04-08 08:00,8,2
130707708T,2018-04-09 08:00,8,2
130707708T,2018-04-09 10:00,10,1
130707708T,2018-04-09 12:00,12,2
130707708T,2018-04-09 13:00,13,2
130707708T,2018-04-09 17:00,17,2
130707708T,2018-04-10 11:00,11,2
130707708T,2018-04-10 12:00,12,2
130707708T,2018-04-10 15:00,15,2
130707708T,2018-04-10 16:00,16,2
130707708T,2018-04-10 17:00,17,2
130707708T,2018-04-11 09:00,9,2
130707708T,2018-04-11 10:00,10,2
130707708T,2018-04-11 12:00,12,1
130707708T,2018-04-11 15:00,15,1
130707708T,2018-04-12 12:00,12,2
130707708T,2018-04-12 16:00,16,1
130707708T,2018-04-13 07:00,7,1
130707708T,2018-04-13 13:00,13,4
130707708T,2018-04-13 14:00,14,2
130707708T,2018-04-13 15:00,15,2
130707708T,2018-04-15 10:00,10,4
130707708T,2018-04-16 07:00,7,2
130707708T,2018-04-16 14:00,14,1
130707708T,2018-04-17 07:00,7,1
130707708T,2018-04-17 10:00,10,1
130707708T,2018-04-18 07:00,7,1
130707708T,2018-04-18 12:00,12,1
130707708T,2018-04-19 07:00,7,2
130707708T,2018-04-19 08:00,8,2
130707708T,2018-04-19 10:00,10,2
130707708T,2018-04-19 12:00,12,1
130707708T,2018-04-19 18:00,18,2
130707708T,2018-04-20 08:00,8,3
130707708T,2018-04-20 13:00,13,2
130707708T,2018-04-20 14:00,14,2
130707708T,2018-04-20 22:00,22,2
130707708T,2018-04-21 12:00,12,2
130707708T,2018-04-22 14:00,14,2
130707708T,2018-04-23 15:00,15,2
130707708T,2018-04-24 07:00,7,2
130707708T,2018-04-24 08:00,8,2
130707708T,2018-04-24 14:00,14,2
130707708T,2018-04-24 16:00,16,1
130707708T,2018-04-26 07:00,7,1
130707708T,2018-04-26 08:00,8,2
130707708T,2018-04-26 11:00,11,2
130707708T,2018-04-26 12:00,12,2
130707708T,2018-04-27 14:00,14,1
130707708T,2018-04-27 17:00,17,1
130707708T,2018-04-29 14:00,14,4
130707708T,2018-05-01 11:00,11,2
130707708T,2018-05-01 12:00,12,2
130707708T,2018-05-01 13:00,13,2
130707708T,2018-05-02 13:00,13,3
130707708T,2018-05-02 17:00,17,2
130707708T,2018-05-03 13:00,13,6
130707708T,2018-05-04 14:00,14,2
130707708T,2018-05-04 20:00,20,1
130707708T,2018-05-05 17:00,17,3
130707708T,2018-05-06 07:00,7,2
130707708T,2018-05-07 08:00,8,2
130707708T,2018-05-07 15:00,15,2
130707708T,2018-05-07 16:00,16,2
130707708T,2018-05-08 10:00,10,2
130707708T,2018-05-09 08:00,8,1
130707708T,2018-05-09 10:00,10,2
130707708T,2018-05-09 13:00,13,6
130707708T,2018-05-09 14:00,14,4
130707708T,2018-05-09 15:00,15,2
130707708T,2018-05-09 16:00,16,2
130707708T,2018-05-09 18:00,18,2
130707708T,2018-05-10 08:00,8,1
130707708T,2018-05-10 09:00,9,3
130707708T,2018-05-10 16:00,16,3
130707708T,2018-05-11 14:00,14,2
130707708T,2018-05-11 23:00,23,1
130707708T,2018-05-12 08:00,8,1
130707708T,2018-05-13 06:00,6,1
130707708T,2018-05-13 11:00,11,1
130707708T,2018-05-14 07:00,7,1
130707708T,2018-05-14 14:00,14,2
130707708T,2018-05-15 07:00,7,1
130707708T,2018-05-15 12:00,12,2
130707708T,2018-05-15 14:00,14,1
130707708T,2018-05-16 18:00,18,1
130707708T,2018-05-16 19:00,19,1
130707708T,2018-05-17 08:00,8,3
130707708T,2018-05-18 06:00,6,1
130707708T,2018-05-19 11:00,11,1
130707708T,2018-05-20 01:00,1,4
130707708T,2018-05-21 09:00,9,1
130707708T,2018-05-21 12:00,12,2
130707708T,2018-05-22 09:00,9,1
130707708T,2018-05-22 12:00,12,1
130707708T,2018-05-22 16:00,16,3
130707708T,2018-05-22 18:00,18,2
130707708T,2018-05-23 17:00,17,2
130707708T,2018-05-24 12:00,12,1
130707708T,2018-05-24 14:00,14,1
130707708T,2018-05-24 17:00,17,2
130707708T,2018-05-25 10:00,10,3
130707708T,2018-05-25 11:00,11,1
130707708T,2018-05-25 16:00,16,1
130707708T,2018-05-26 11:00,11,2
130707708T,2018-05-26 12:00,12,2
130707708T,2018-05-26 18:00,18,1
130707708T,2018-05-27 12:00,12,2
130707708T,2018-05-28 11:00,11,1
130707708T,2018-05-28 16:00,16,1
130707708T,2018-05-29 10:00,10,2
130707708T,2018-05-29 16:00,16,3
130707708T,2018-05-29 17:00,17,2
130707708T,2018-05-30 17:00,17,4
130707708T,2018-05-31 15:00,15,4
130707708T,2018-05-31 17:00,17,2
130707708T,2018-06-01 16:00,16,2
130707708T,2018-06-02 12:00,12,2
130707708T,2018-06-02 16:00,16,2
130707708T,2018-06-03 08:00,8,2
130707708T,2018-06-03 11:00,11,1
130707708T,2018-06-04 06:00,6,1
130707708T,2018-06-04 07:00,7,1
130707708T,2018-06-04 17:00,17,1
130707708T,2018-06-05 09:00,9,2
130707708T,2018-06-05 11:00,11,1
130707708T,2018-06-05 16:00,16,1
130707708T,2018-06-06 08:00,8,4
130707708T,2018-06-06 13:00,13,2
130707708T,2018-06-06 16:00,16,1
130707708T,2018-06-06 17:00,17,2
130707708T,2018-06-07 13:00,13,2
130707708T,2018-06-07 15:00,15,2
130707708T,2018-06-07 16:00,16,1
130707708T,2018-06-08 07:00,7,1
130707708T,2018-06-09 13:00,13,10
130707708T,2018-06-09 17:00,17,2
130707708T,2018-06-11 17:00,17,1
130707708T,2018-06-12 15:00,15,2
130707708T,2018-06-13 08:00,8,2
130707708T,2018-06-13 13:00,13,2
130707708T,2018-06-13 17:00,17,1
130707708T,2018-06-14 14:00,14,3
130707708T,2018-06-15 08:00,8,1
130707708T,2018-06-15 14:00,14,3
130707708T,2018-06-15 17:00,17,2
130707708T,2018-06-15 20:00,20,2
130707708T,2018-06-16 09:00,9,2
130707708T,2018-06-16 17:00,17,2
130707708T,2018-06-19 17:00,17,5
130707708T,2018-06-20 16:00,16,1
130707708T,2018-06-21 09:00,9,2
130707708T,2018-06-21 16:00,16,1
130707708T,2018-06-21 20:00,20,2
130707708T,2018-06-22 07:00,7,2
130707708T,2018-06-22 15:00,15,2
130707708T,2018-06-23 10:00,10,2
130707708T,2018-06-26 10:00,10,2
130707708T,2018-06-27 08:00,8,2
130707708T,2018-06-27 14:00,14,2
130707708T,2018-06-27 16:00,16,3
130707708T,2018-06-27 20:00,20,2
130707708T,2018-06-28 11:00,11,1
130707708T,2018-06-30 11:00,11,1
130707708T,2018-07-01 10:00,10,2
130707708T,2018-07-02 06:00,6,2
130707708T,2018-07-02 10:00,10,2
130707708T,2018-07-02 11:00,11,2
130707708T,2018-07-02 12:00,12,2
130707708T,2018-07-04 10:00,10,1
130707708T,2018-07-04 18:00,18,1
130707708T,2018-07-05 09:00,9,2
130707708T,2018-07-05 11:00,11,1
130707708T,2018-07-05 17:00,17,2
130707708T,2018-07-08 14:00,14,2
130707708T,2018-07-09 09:00,9,1
130707708T,2018-07-09 11:00,11,2
130707708T,2018-07-09 12:00,12,2
130707708T,2018-07-09 13:00,13,2
130707708T,2018-07-09 14:00,14,2
130707708T,2018-07-09 20:00,20,2
130707708T,2018-07-10 09:00,9,2
130707708T,2018-07-10 13:00,13,2
130707708T,2018-07-11 13:00,13,1
130707708T,2018-07-11 14:00,14,2
130707708T,2018-07-11 15:00,15,2
130707708T,2018-07-11 16:00,16,1
130707708T,2018-07-12 06:00,6,1
130707708T,2018-07-12 10:00,10,2
130707708T,2018-07-12 11:00,11,1
130707708T,2018-07-13 11:00,11,2
130707708T,2018-07-13 14:00,14,1
130707708T,2018-07-13 15:00,15,1
130707708T,2018-07-13 21:00,21,2
130707708T,2018-07-14 09:00,9,1
130707708T,2018-07-14 11:00,11,2
130707708T,2018-07-15 16:00,16,1
130707708T,2018-07-16 08:00,8,4
130707708T,2018-07-17 14:00,14,4
130707708T,2018-07-17 16:00,16,2
130707708T,2018-07-18 09:00,9,2
130707708T,2018-07-18 20:00,20,2
130707708T,2018-07-19 07:00,7,1
130707708T,2018-07-19 09:00,9,2
130707708T,2018-07-19 11:00,11,2
130707708T,2018-07-20 18:00,18,2
130707708T,2018-07-22 11:00,11,1
130707708T,2018-07-22 15:00,15,1
130707708T,2018-07-23 06:00,6,1
130707708T,2018-07-24 13:00,13,2
130707708T,2018-07-24 19:00,19,1
130707708T,2018-07-25 08:00,8,4
130707708T,2018-07-25 13:00,13,2
130707708T,2018-07-26 09:00,9,2
130707708T,2018-07-26 10:00,10,2
130707708T,2018-07-26 21:00,21,2
130707708T,2018-07-27 08:00,8,1
130707708T,2018-07-28 16:00,16,2
130707708T,2018-07-29 12:00,12,2
130707708T,2018-07-29 15:00,15,2
130707708T,2018-07-30 11:00,11,1
130707708T,2018-07-31 08:00,8,1
130707708T,2018-07-31 10:00,10,1
130707708T,2018-07-31 13:00,13,6
130707708T,2018-07-31 14:00,14,3
130707708T,2018-08-02 13:00,13,2
130707708T,2018-08-03 09:00,9,1
130707708T,2018-08-03 10:00,10,2
130707708T,2018-08-04 12:00,12,2
130707708T,2018-08-04 13:00,13,2
130707708T,2018-08-05 10:00,10,2
130707708T,2018-08-05 15:00,15,1
130707708T,2018-08-06 06:00,6,2
130707708T,2018-08-07 08:00,8,1
130707708T,2018-08-07 10:00,10,2
130707708T,2018-08-07 12:00,12,1
130707708T,2018-08-07 15:00,15,2
130707708T,2018-08-08 14:00,14,1
130707708T,2018-08-08 15:00,15,6
130707708T,2018-08-09 14:00,14,3
130707708T,2018-08-10 15:00,15,1
130707708T,2018-08-12 16:00,16,4
130707708T,2018-08-13 08:00,8,2
130707708T,2018-08-14 12:00,12,2
130707708T,2018-08-14 14:00,14,1
130707708T,2018-08-15 07:00,7,1
130707708T,2018-08-15 15:00,15,2
130707708T,2018-08-16 07:00,7,1
130707708T,2018-08-16 09:00,9,1
130707708T,2018-08-17 15:00,15,3
130707708T,2018-08-17 19:00,19,2
130707708T,2018-08-18 13:00,13,1
130707708T,2018-08-18 14:00,14,2
130707708T,2018-08-19 07:00,7,1
130707708T,2018-08-19 19:00,19,2
130707708T,2018-08-20 07:00,7,2
130707708T,2018-08-20 08:00,8,2
130707708T,2018-08-20 12:00,12,2
130707708T,2018-08-20 15:00,15,2
130707708T,2018-08-21 06:00,6,2
130707708T,2018-08-21 07:00,7,1
130707708T,2018-08-21 14:00,14,1
130707708T,2018-08-21 16:00,16,2
130707708T,2018-08-22 07:00,7,1
130707708T,2018-08-22 16:00,16,2
130707708T,2018-08-23 06:00,6,2
130707708T,2018-08-23 10:00,10,4
130707708T,2018-08-24 07:00,7,2
130707708T,2018-08-24 12:00,12,1
130707708T,2018-08-24 13:00,13,1
130707708T,2018-08-25 07:00,7,2
130707708T,2018-08-25 08:00,8,4
130707708T,2018-08-25 15:00,15,2
130707708T,2018-08-26 10:00,10,2
130707708T,2018-08-26 12:00,12,2
130707708T,2018-08-26 13:00,13,2
130707708T,2018-08-26 14:00,14,2
130707708T,2018-08-26 15:00,15,2
130707708T,2018-08-27 06:00,6,1
130707708T,2018-08-27 16:00,16,1
130707708T,2018-08-28 07:00,7,1
130707708T,2018-08-28 12:00,12,2
130707708T,2018-08-28 13:00,13,2
130707708T,2018-08-28 15:00,15,2
130707708T,2018-08-28 20:00,20,2
130707708T,2018-08-29 09:00,9,2
130707708T,2018-08-29 15:00,15,2
130707708T,2018-08-30 16:00,16,2
130707708T,2018-09-02 11:00,11,2
130707708T,2018-09-03 06:00,6,1
130707708T,2018-09-03 10:00,10,2
130707708T,2018-09-04 07:00,7,2
130707708T,2018-09-04 09:00,9,2
130707708T,2018-09-04 11:00,11,2
130707708T,2018-09-05 07:00,7,1
130707708T,2018-09-06 07:00,7,1
130707708T,2018-09-06 14:00,14,2
130707708T,2018-09-07 07:00,7,1
130707708T,2018-09-07 14:00,14,2
130707708T,2018-09-07 22:00,22,2
130707708T,2018-09-08 18:00,18,1
130707708T,2018-09-10 06:00,6,2
130707708T,2018-09-11 07:00,7,1
130707708T,2018-09-11 10:00,10,3
130707708T,2018-09-11 12:00,12,2
130707708T,2018-09-11 13:00,13,5
130707708T,2018-09-11 14:00,14,2
130707708T,2018-09-12 11:00,11,1
130707708T,2018-09-12 16:00,16,2
130707708T,2018-09-12 17:00,17,1
130707708T,2018-09-13 11:00,11,3
130707708T,2018-09-13 12:00,12,1
130707708T,2018-09-14 07:00,7,2
130707708T,2018-09-14 08:00,8,1
130707708T,2018-09-15 13:00,13,2
130707708T,2018-09-16 05:00,5,2
130707708T,2018-09-16 10:00,10,1
130707708T,2018-09-17 08:00,8,2
130707708T,2018-09-18 10:00,10,2
130707708T,2018-09-20 05:00,5,2
130707708T,2018-09-20 07:00,7,3
130707708T,2018-09-20 09:00,9,2
130707708T,2018-09-20 11:00,11,2
130707708T,2018-09-20 14:00,14,2
130707708T,2018-09-21 07:00,7,1
130707708T,2018-09-22 17:00,17,2
130707708T,2018-09-24 14:00,14,2
130707708T,2018-09-24 15:00,15,2
130707708T,2018-09-24 16:00,16,2
130707708T,2018-09-25 09:00,9,2
130707708T,2018-09-26 10:00,10,1
130707708T,2018-09-26 14:00,14,3
130707708T,2018-09-27 07:00,7,1
130707708T,2018-09-27 09:00,9,1
130707708T,2018-09-27 11:00,11,1
130707708T,2018-09-28 09:00,9,2
130707708T,2018-09-28 10:00,10,4
130707708T,2018-10-02 06:00,6,1
130707708T,2018-10-02 10:00,10,1
130707708T,2018-10-04 10:00,10,1
130707708T,2018-10-05 06:00,6,1
130707708T,2018-10-05 07:00,7,1
130707708T,2018-10-05 09:00,9,2
130707708T,2018-10-05 15:00,15,1
130707708T,2018-10-06 15:00,15,4
130707708T,2018-10-07 14:00,14,2
130707708T,2018-10-08 09:00,9,2
130707708T,2018-10-08 10:00,10,4
130707708T,2018-10-09 08:00,8,1
130707708T,2018-10-09 11:00,11,1
130707708T,2018-10-09 15:00,15,2
130707708T,2018-10-10 10:00,10,2
130707708T,2018-10-10 14:00,14,2
130707708T,2018-10-10 16:00,16,2
130707708T,2018-10-11 07:00,7,2
130707708T,2018-10-11 09:00,9,1
130707708T,2018-10-12 07:00,7,2
130707708T,2018-10-12 18:00,18,2
130707708T,2018-10-13 08:00,8,2
130707708T,2018-10-13 11:00,11,1
130707708T,2018-10-14 08:00,8,1
130707708T,2018-10-15 06:00,6,1
130707708T,2018-10-15 11:00,11,2
130707708T,2018-10-15 12:00,12,2
130707708T,2018-10-15 18:00,18,1
130707708T,2018-10-16 10:00,10,2
130707708T,2018-10-16 15:00,15,2
130707708T,2018-10-17 08:00,8,2
130707708T,2018-10-17 09:00,9,2
130707708T,2018-10-17 16:00,16,2
130707708T,2018-10-18 18:00,18,2
130707708T,2018-10-19 08:00,8,1
130707708T,2018-10-19 12:00,12,2
130707708T,2018-10-20 12:00,12,1
130707708T,2018-10-22 06:00,6,2
130707708T,2018-10-22 10:00,10,1
130707708T,2018-10-22 17:00,17,2
130707708T,2018-10-23 15:00,15,2
130707708T,2018-10-24 07:00,7,1
130707708T,2018-10-24 08:00,8,3
130707708T,2018-10-24 12:00,12,3
130707708T,2018-10-24 14:00,14,1
130707708T,2018-10-25 13:00,13,1
130707708T,2018-10-26 05:00,5,4
130707708T,2018-10-26 08:00,8,2
130707708T,2018-10-26 10:00,10,2
130707708T,2018-10-26 14:00,14,1
130707708T,2018-10-27 09:00,9,1
130707708T,2018-10-27 10:00,10,2
130707708T,2018-10-28 10:00,10,3
130707708T,2018-10-28 15:00,15,2
130707708T,2018-10-29 06:00,6,2
130707708T,2018-10-29 08:00,8,1
130707708T,2018-10-29 12:00,12,2
130707708T,2018-10-29 16:00,16,2
130707708T,2018-10-30 07:00,7,2
130707708T,2018-10-30 08:00,8,2
130707708T,2018-10-30 09:00,9,2
130707708T,2018-10-30 10:00,10,2
130707708T,2018-10-30 12:00,12,1
130707708T,2018-10-30 15:00,15,3
130707708T,2018-10-31 09:00,9,2
130707708T,2018-11-01 10:00,10,2
130707708T,2018-11-03 09:00,9,2
130707708T,2018-11-03 17:00,17,2
130707708T,2018-11-04 07:00,7,2
130707708T,2018-11-05 03:00,3,1
130707708T,2018-11-05 06:00,6,2
130707708T,2018-11-05 08:00,8,2
130707708T,2018-11-06 11:00,11,1
130707708T,2018-11-06 12:00,12,2
130707708T,2018-11-06 14:00,14,1
130707708T,2018-11-07 21:00,21,1
130707708T,2018-11-08 07:00,7,1
130707708T,2018-11-08 08:00,8,1
130707708T,2018-11-08 15:00,15,2
130707708T,2018-11-08 16:00,16,3
130707708T,2018-11-08 18:00,18,1
130707708T,2018-11-09 06:00,6,1
130707708T,2018-11-09 10:00,10,2
130707708T,2018-11-11 11:00,11,2
130707708T,2018-11-12 06:00,6,2
130707708T,2018-11-12 12:00,12,4
130707708T,2018-11-13 18:00,18,2
130707708T,2018-11-14 12:00,12,2
130707708T,2018-11-16 10:00,10,1
130707708T,2018-11-16 13:00,13,3
130707708T,2018-11-19 13:00,13,2
130707708T,2018-11-19 16:00,16,2
130707708T,2018-11-20 12:00,12,2
130707708T,2018-11-21 06:00,6,1
130707708T,2018-11-21 08:00,8,2
130707708T,2018-11-22 11:00,11,3
130707708T,2018-11-22 12:00,12,2
130707708T,2018-11-22 13:00,13,2
130707708T,2018-11-22 16:00,16,1
130707708T,2018-11-23 06:00,6,1
130707708T,2018-11-23 08:00,8,2
130707708T,2018-11-23 09:00,9,1
130707708T,2018-11-24 07:00,7,3
130707708T,2018-11-24 11:00,11,2
130707708T,2018-11-25 09:00,9,2
130707708T,2018-11-26 06:00,6,1
130707708T,2018-11-26 07:00,7,2
130707708T,2018-11-26 08:00,8,3
130707708T,2018-11-26 09:00,9,2
130707708T,2018-11-26 15:00,15,2
130707708T,2018-11-27 10:00,10,2
130707708T,2018-11-27 12:00,12,2
130707708T,2018-11-27 14:00,14,1
130707708T,2018-11-27 15:00,15,1
130707708T,2018-11-27 18:00,18,2
130707708T,2018-11-28 10:00,10,1
130707708T,2018-11-28 12:00,12,2
130707708T,2018-11-28 14:00,14,2
130707708T,2018-11-29 07:00,7,1
130707708T,2018-11-29 15:00,15,2
130707708T,2018-11-30 01:00,1,1
130707708T,2018-12-03 05:00,5,2
130707708T,2018-12-03 11:00,11,2
130707708T,2018-12-03 14:00,14,2
130707708T,2018-12-04 10:00,10,1
130707708T,2018-12-04 14:00,14,2
130707708T,2018-12-05 11:00,11,2
130707708T,2018-12-05 12:00,12,2
130707708T,2018-12-06 08:00,8,2
130707708T,2018-12-06 11:00,11,1
130707708T,2018-12-06 17:00,17,2
130707708T,2018-12-07 06:00,6,2
130707708T,2018-12-07 08:00,8,1
130707708T,2018-12-07 09:00,9,2
130707708T,2018-12-07 12:00,12,4
