LINK-DIR,DATE-TIME,EPOCH-60MIN,COUNT
971628006T,2018-01-25 10:00,10,3
971628006T,2018-01-25 11:00,11,1
971628006T,2018-01-25 13:00,13,4
971628006T,2018-01-25 14:00,14,4
971628006T,2018-01-25 15:00,15,1
971628006T,2018-01-25 16:00,16,1
971628006T,2018-01-25 19:00,19,1
971628006T,2018-01-29 07:00,7,2
971628006T,2018-01-29 08:00,8,5
971628006T,2018-01-29 10:00,10,1
971628006T,2018-01-29 11:00,11,1
971628006T,2018-01-29 12:00,12,1
971628006T,2018-01-29 14:00,14,1
971628006T,2018-01-29 17:00,17,1
971628006T,2018-01-30 07:00,7,3
971628006T,2018-01-30 09:00,9,1
971628006T,2018-01-30 10:00,10,1
971628006T,2018-01-30 14:00,14,2
971628006T,2018-01-31 07:00,7,3
971628006T,2018-01-31 08:00,8,1
971628006T,2018-01-31 10:00,10,1
971628006T,2018-01-31 11:00,11,1
971628006T,2018-01-31 13:00,13,3
971628006T,2018-01-31 14:00,14,1
971628006T,2018-01-31 16:00,16,1
971628006T,2018-01-31 20:00,20,1
971628006T,2018-02-01 10:00,10,3
971628006T,2018-02-01 16:00,16,2
971628006T,2018-02-02 07:00,7,3
971628006T,2018-02-02 08:00,8,1
971628006T,2018-02-02 09:00,9,3
971628006T,2018-02-02 10:00,10,2
971628006T,2018-02-02 11:00,11,3
971628006T,2018-02-02 12:00,12,2
971628006T,2018-02-02 13:00,13,2
971628006T,2018-02-02 14:00,14,1
971628006T,2018-02-03 12:00,12,1
971628006T,2018-02-03 14:00,14,1
971628006T,2018-02-03 15:00,15,1
971628006T,2018-02-04 10:00,10,1
971628006T,2018-02-04 14:00,14,1
971628006T,2018-02-04 18:00,18,1
971628006T,2018-02-05 04:00,4,1
971628006T,2018-02-05 05:00,5,1
971628006T,2018-02-05 07:00,7,3
971628006T,2018-02-05 10:00,10,1
971628006T,2018-02-05 12:00,12,2
971628006T,2018-02-05 14:00,14,1
971628006T,2018-02-05 16:00,16,1
971628006T,2018-02-06 07:00,7,1
971628006T,2018-02-06 10:00,10,1
971628006T,2018-02-06 17:00,17,1
971628006T,2018-02-07 07:00,7,3
971628006T,2018-02-07 09:00,9,1
971628006T,2018-02-07 10:00,10,1
971628006T,2018-02-07 13:00,13,4
971628006T,2018-02-08 06:00,6,1
971628006T,2018-02-08 07:00,7,1
971628006T,2018-02-08 10:00,10,2
971628006T,2018-02-08 13:00,13,1
971628006T,2018-02-08 15:00,15,2
971628006T,2018-02-09 06:00,6,1
971628006T,2018-02-09 07:00,7,2
971628006T,2018-02-09 08:00,8,1
971628006T,2018-02-09 10:00,10,2
971628006T,2018-02-09 11:00,11,1
971628006T,2018-02-09 13:00,13,1
971628006T,2018-02-09 14:00,14,2
971628006T,2018-02-09 15:00,15,1
971628006T,2018-02-10 10:00,10,2
971628006T,2018-02-11 09:00,9,2
971628006T,2018-02-11 15:00,15,1
971628006T,2018-02-12 05:00,5,1
971628006T,2018-02-12 07:00,7,1
971628006T,2018-02-12 10:00,10,1
971628006T,2018-02-12 11:00,11,1
971628006T,2018-02-12 12:00,12,1
971628006T,2018-02-12 14:00,14,1
971628006T,2018-02-12 17:00,17,1
971628006T,2018-02-12 18:00,18,2
971628006T,2018-02-13 07:00,7,4
971628006T,2018-02-13 12:00,12,1
971628006T,2018-02-13 14:00,14,1
971628006T,2018-02-13 15:00,15,1
971628006T,2018-02-13 20:00,20,1
971628006T,2018-02-14 06:00,6,1
971628006T,2018-02-14 07:00,7,2
971628006T,2018-02-14 09:00,9,3
971628006T,2018-02-14 10:00,10,2
971628006T,2018-02-14 11:00,11,2
971628006T,2018-02-14 13:00,13,2
971628006T,2018-02-14 14:00,14,1
971628006T,2018-02-15 06:00,6,1
971628006T,2018-02-15 07:00,7,2
971628006T,2018-02-15 09:00,9,2
971628006T,2018-02-15 14:00,14,1
971628006T,2018-02-16 06:00,6,1
971628006T,2018-02-16 10:00,10,2
971628006T,2018-02-16 13:00,13,2
971628006T,2018-02-16 15:00,15,2
971628006T,2018-02-16 21:00,21,1
971628006T,2018-02-18 16:00,16,2
971628006T,2018-02-19 06:00,6,1
971628006T,2018-02-19 07:00,7,1
971628006T,2018-02-19 09:00,9,1
971628006T,2018-02-19 10:00,10,1
971628006T,2018-02-19 12:00,12,1
971628006T,2018-02-19 13:00,13,2
971628006T,2018-02-19 14:00,14,3
971628006T,2018-02-19 15:00,15,2
971628006T,2018-02-19 18:00,18,2
971628006T,2018-02-20 05:00,5,1
971628006T,2018-02-20 06:00,6,1
971628006T,2018-02-20 07:00,7,1
971628006T,2018-02-20 08:00,8,1
971628006T,2018-02-20 14:00,14,1
971628006T,2018-02-20 15:00,15,2
971628006T,2018-02-20 16:00,16,2
971628006T,2018-02-21 06:00,6,2
971628006T,2018-02-21 07:00,7,1
971628006T,2018-02-21 08:00,8,1
971628006T,2018-02-21 14:00,14,2
971628006T,2018-02-21 16:00,16,3
971628006T,2018-02-21 18:00,18,2
971628006T,2018-02-22 06:00,6,1
971628006T,2018-02-22 09:00,9,1
971628006T,2018-02-22 11:00,11,2
971628006T,2018-02-22 13:00,13,1
971628006T,2018-02-22 15:00,15,2
971628006T,2018-02-22 16:00,16,1
971628006T,2018-02-22 17:00,17,1
971628006T,2018-02-22 18:00,18,1
971628006T,2018-02-23 06:00,6,1
971628006T,2018-02-23 08:00,8,1
971628006T,2018-02-23 11:00,11,2
971628006T,2018-02-23 15:00,15,1
971628006T,2018-02-23 16:00,16,2
971628006T,2018-02-24 05:00,5,1
971628006T,2018-02-24 07:00,7,2
971628006T,2018-02-24 09:00,9,1
971628006T,2018-02-24 10:00,10,1
971628006T,2018-02-24 12:00,12,1
971628006T,2018-02-24 13:00,13,1
971628006T,2018-02-24 18:00,18,1
971628006T,2018-02-25 09:00,9,1
971628006T,2018-02-26 07:00,7,4
971628006T,2018-02-26 11:00,11,1
971628006T,2018-02-26 13:00,13,2
971628006T,2018-02-26 15:00,15,1
971628006T,2018-02-26 18:00,18,1
971628006T,2018-02-27 05:00,5,1
971628006T,2018-02-27 07:00,7,2
971628006T,2018-02-27 08:00,8,2
971628006T,2018-02-27 09:00,9,1
971628006T,2018-02-27 10:00,10,1
971628006T,2018-02-27 15:00,15,1
971628006T,2018-02-28 05:00,5,1
971628006T,2018-02-28 09:00,9,2
971628006T,2018-02-28 13:00,13,1
971628006T,2018-03-01 10:00,10,2
971628006T,2018-03-01 11:00,11,1
971628006T,2018-03-01 12:00,12,1
971628006T,2018-03-02 05:00,5,2
971628006T,2018-03-02 09:00,9,2
971628006T,2018-03-02 11:00,11,1
971628006T,2018-03-02 13:00,13,1
971628006T,2018-03-03 06:00,6,1
971628006T,2018-03-03 13:00,13,3
971628006T,2018-03-04 10:00,10,2
971628006T,2018-03-04 14:00,14,1
971628006T,2018-03-05 05:00,5,1
971628006T,2018-03-05 07:00,7,2
971628006T,2018-03-05 08:00,8,1
971628006T,2018-03-05 11:00,11,2
971628006T,2018-03-05 13:00,13,2
971628006T,2018-03-05 14:00,14,2
971628006T,2018-03-06 05:00,5,1
971628006T,2018-03-06 07:00,7,2
971628006T,2018-03-06 09:00,9,1
971628006T,2018-03-06 11:00,11,1
971628006T,2018-03-06 12:00,12,1
971628006T,2018-03-07 05:00,5,1
971628006T,2018-03-07 06:00,6,1
971628006T,2018-03-07 07:00,7,1
971628006T,2018-03-07 08:00,8,1
971628006T,2018-03-07 09:00,9,1
971628006T,2018-03-07 11:00,11,2
971628006T,2018-03-07 12:00,12,1
971628006T,2018-03-07 14:00,14,3
971628006T,2018-03-07 16:00,16,1
971628006T,2018-03-08 06:00,6,3
971628006T,2018-03-08 07:00,7,1
971628006T,2018-03-08 10:00,10,1
971628006T,2018-03-08 11:00,11,2
971628006T,2018-03-08 13:00,13,1
971628006T,2018-03-08 14:00,14,2
971628006T,2018-03-08 15:00,15,2
971628006T,2018-03-08 16:00,16,1
971628006T,2018-03-09 05:00,5,1
971628006T,2018-03-09 06:00,6,1
971628006T,2018-03-09 07:00,7,2
971628006T,2018-03-09 09:00,9,2
971628006T,2018-03-09 10:00,10,2
971628006T,2018-03-09 13:00,13,1
971628006T,2018-03-09 15:00,15,2
971628006T,2018-03-09 18:00,18,1
971628006T,2018-03-10 06:00,6,1
971628006T,2018-03-10 08:00,8,1
971628006T,2018-03-10 09:00,9,1
971628006T,2018-03-10 10:00,10,2
971628006T,2018-03-10 14:00,14,1
971628006T,2018-03-10 18:00,18,1
971628006T,2018-03-11 05:00,5,1
971628006T,2018-03-11 06:00,6,1
971628006T,2018-03-11 15:00,15,2
971628006T,2018-03-12 06:00,6,1
971628006T,2018-03-12 07:00,7,2
971628006T,2018-03-12 09:00,9,1
971628006T,2018-03-12 12:00,12,1
971628006T,2018-03-12 14:00,14,1
971628006T,2018-03-13 06:00,6,2
971628006T,2018-03-13 07:00,7,3
971628006T,2018-03-13 08:00,8,3
971628006T,2018-03-13 09:00,9,1
971628006T,2018-03-13 10:00,10,1
971628006T,2018-03-13 16:00,16,1
971628006T,2018-03-13 17:00,17,2
971628006T,2018-03-14 05:00,5,1
971628006T,2018-03-14 07:00,7,1
971628006T,2018-03-14 10:00,10,3
971628006T,2018-03-14 12:00,12,1
971628006T,2018-03-14 13:00,13,1
971628006T,2018-03-14 15:00,15,1
971628006T,2018-03-15 06:00,6,1
971628006T,2018-03-15 07:00,7,5
971628006T,2018-03-15 09:00,9,2
971628006T,2018-03-15 13:00,13,1
971628006T,2018-03-15 15:00,15,1
971628006T,2018-03-15 17:00,17,2
971628006T,2018-03-15 20:00,20,1
971628006T,2018-03-16 05:00,5,1
971628006T,2018-03-16 07:00,7,2
971628006T,2018-03-16 10:00,10,2
971628006T,2018-03-16 11:00,11,1
971628006T,2018-03-16 12:00,12,2
971628006T,2018-03-16 14:00,14,2
971628006T,2018-03-16 16:00,16,2
971628006T,2018-03-17 06:00,6,2
971628006T,2018-03-17 07:00,7,1
971628006T,2018-03-17 10:00,10,1
971628006T,2018-03-18 06:00,6,1
971628006T,2018-03-18 10:00,10,1
971628006T,2018-03-19 04:00,4,2
971628006T,2018-03-19 05:00,5,1
971628006T,2018-03-19 06:00,6,1
971628006T,2018-03-19 07:00,7,3
971628006T,2018-03-19 08:00,8,1
971628006T,2018-03-19 09:00,9,2
971628006T,2018-03-19 10:00,10,1
971628006T,2018-03-19 11:00,11,2
971628006T,2018-03-19 12:00,12,3
971628006T,2018-03-19 14:00,14,3
971628006T,2018-03-19 15:00,15,2
971628006T,2018-03-19 17:00,17,1
971628006T,2018-03-20 05:00,5,1
971628006T,2018-03-20 07:00,7,1
971628006T,2018-03-20 10:00,10,2
971628006T,2018-03-20 11:00,11,1
971628006T,2018-03-20 12:00,12,1
971628006T,2018-03-20 14:00,14,3
971628006T,2018-03-20 15:00,15,1
971628006T,2018-03-20 16:00,16,1
971628006T,2018-03-21 05:00,5,3
971628006T,2018-03-21 06:00,6,1
971628006T,2018-03-21 07:00,7,1
971628006T,2018-03-21 08:00,8,1
971628006T,2018-03-21 13:00,13,4
971628006T,2018-03-21 15:00,15,4
971628006T,2018-03-22 04:00,4,1
971628006T,2018-03-22 05:00,5,1
971628006T,2018-03-22 10:00,10,1
971628006T,2018-03-22 11:00,11,1
971628006T,2018-03-22 13:00,13,3
971628006T,2018-03-22 14:00,14,1
971628006T,2018-03-22 15:00,15,1
971628006T,2018-03-22 18:00,18,1
971628006T,2018-03-23 08:00,8,1
971628006T,2018-03-23 10:00,10,2
971628006T,2018-03-23 11:00,11,2
971628006T,2018-03-23 12:00,12,1
971628006T,2018-03-23 15:00,15,2
971628006T,2018-03-23 16:00,16,2
971628006T,2018-03-23 17:00,17,1
971628006T,2018-03-23 18:00,18,1
971628006T,2018-03-24 08:00,8,2
971628006T,2018-03-25 12:00,12,2
971628006T,2018-03-26 05:00,5,1
971628006T,2018-03-26 07:00,7,1
971628006T,2018-03-26 12:00,12,1
971628006T,2018-03-26 13:00,13,3
971628006T,2018-03-26 14:00,14,1
971628006T,2018-03-27 06:00,6,1
971628006T,2018-03-27 07:00,7,1
971628006T,2018-03-27 09:00,9,2
971628006T,2018-03-27 10:00,10,2
971628006T,2018-03-27 12:00,12,2
971628006T,2018-03-27 13:00,13,1
971628006T,2018-03-27 14:00,14,3
971628006T,2018-03-27 16:00,16,1
971628006T,2018-03-27 18:00,18,1
971628006T,2018-03-28 05:00,5,1
971628006T,2018-03-28 07:00,7,3
971628006T,2018-03-28 08:00,8,1
971628006T,2018-03-28 12:00,12,1
971628006T,2018-03-28 13:00,13,3
971628006T,2018-03-28 14:00,14,1
971628006T,2018-03-28 15:00,15,3
971628006T,2018-03-29 07:00,7,1
971628006T,2018-03-29 11:00,11,1
971628006T,2018-03-29 13:00,13,1
971628006T,2018-03-29 14:00,14,1
971628006T,2018-03-29 16:00,16,1
971628006T,2018-03-30 10:00,10,1
971628006T,2018-03-30 14:00,14,1
971628006T,2018-03-31 08:00,8,2
971628006T,2018-04-01 11:00,11,1
971628006T,2018-04-02 11:00,11,1
971628006T,2018-04-03 05:00,5,1
971628006T,2018-04-03 07:00,7,1
971628006T,2018-04-03 11:00,11,2
971628006T,2018-04-03 14:00,14,2
971628006T,2018-04-04 04:00,4,1
971628006T,2018-04-04 05:00,5,2
971628006T,2018-04-04 07:00,7,2
971628006T,2018-04-04 08:00,8,1
971628006T,2018-04-04 09:00,9,2
971628006T,2018-04-04 11:00,11,1
971628006T,2018-04-04 13:00,13,1
971628006T,2018-04-04 16:00,16,1
971628006T,2018-04-04 18:00,18,3
971628006T,2018-04-04 19:00,19,1
971628006T,2018-04-05 05:00,5,3
971628006T,2018-04-05 07:00,7,3
971628006T,2018-04-05 09:00,9,1
971628006T,2018-04-05 11:00,11,1
971628006T,2018-04-05 15:00,15,2
971628006T,2018-04-05 18:00,18,4
971628006T,2018-04-06 05:00,5,4
971628006T,2018-04-06 07:00,7,3
971628006T,2018-04-06 10:00,10,1
971628006T,2018-04-06 11:00,11,3
971628006T,2018-04-06 12:00,12,1
971628006T,2018-04-06 13:00,13,1
971628006T,2018-04-06 14:00,14,1
971628006T,2018-04-06 17:00,17,1
971628006T,2018-04-07 05:00,5,6
971628006T,2018-04-07 07:00,7,1
971628006T,2018-04-07 09:00,9,1
971628006T,2018-04-07 11:00,11,1
971628006T,2018-04-07 14:00,14,1
971628006T,2018-04-07 17:00,17,2
971628006T,2018-04-07 18:00,18,1
971628006T,2018-04-08 10:00,10,1
971628006T,2018-04-08 14:00,14,2
971628006T,2018-04-08 17:00,17,1
971628006T,2018-04-09 05:00,5,4
971628006T,2018-04-09 07:00,7,1
971628006T,2018-04-09 14:00,14,1
971628006T,2018-04-09 15:00,15,1
971628006T,2018-04-09 16:00,16,2
971628006T,2018-04-09 17:00,17,2
971628006T,2018-04-10 06:00,6,1
971628006T,2018-04-10 07:00,7,3
971628006T,2018-04-10 08:00,8,2
971628006T,2018-04-10 09:00,9,1
971628006T,2018-04-10 13:00,13,2
971628006T,2018-04-10 15:00,15,1
971628006T,2018-04-10 16:00,16,1
971628006T,2018-04-10 18:00,18,1
971628006T,2018-04-11 06:00,6,3
971628006T,2018-04-11 07:00,7,2
971628006T,2018-04-11 08:00,8,2
971628006T,2018-04-11 09:00,9,2
971628006T,2018-04-11 10:00,10,1
971628006T,2018-04-11 11:00,11,5
971628006T,2018-04-11 12:00,12,2
971628006T,2018-04-11 14:00,14,2
971628006T,2018-04-12 07:00,7,4
971628006T,2018-04-12 10:00,10,2
971628006T,2018-04-12 11:00,11,1
971628006T,2018-04-12 13:00,13,1
971628006T,2018-04-12 14:00,14,1
971628006T,2018-04-13 07:00,7,2
971628006T,2018-04-13 11:00,11,1
971628006T,2018-04-13 12:00,12,2
971628006T,2018-04-13 13:00,13,3
971628006T,2018-04-13 17:00,17,1
971628006T,2018-04-14 03:00,3,1
971628006T,2018-04-14 06:00,6,2
971628006T,2018-04-14 11:00,11,1
971628006T,2018-04-14 14:00,14,1
971628006T,2018-04-14 15:00,15,1
971628006T,2018-04-15 12:00,12,1
971628006T,2018-04-15 19:00,19,1
971628006T,2018-04-16 07:00,7,1
971628006T,2018-04-16 08:00,8,1
971628006T,2018-04-16 13:00,13,1
971628006T,2018-04-16 14:00,14,1
971628006T,2018-04-16 19:00,19,3
971628006T,2018-04-17 07:00,7,1
971628006T,2018-04-17 08:00,8,2
971628006T,2018-04-17 12:00,12,2
971628006T,2018-04-17 14:00,14,2
971628006T,2018-04-17 15:00,15,1
971628006T,2018-04-17 16:00,16,1
971628006T,2018-04-18 05:00,5,2
971628006T,2018-04-18 08:00,8,1
971628006T,2018-04-18 10:00,10,2
971628006T,2018-04-18 13:00,13,2
971628006T,2018-04-18 14:00,14,2
971628006T,2018-04-18 15:00,15,4
971628006T,2018-04-19 07:00,7,1
971628006T,2018-04-19 08:00,8,1
971628006T,2018-04-19 09:00,9,1
971628006T,2018-04-19 13:00,13,2
971628006T,2018-04-19 14:00,14,1
971628006T,2018-04-19 16:00,16,1
971628006T,2018-04-20 07:00,7,3
971628006T,2018-04-20 08:00,8,1
971628006T,2018-04-20 09:00,9,4
971628006T,2018-04-20 12:00,12,2
971628006T,2018-04-20 13:00,13,1
971628006T,2018-04-20 17:00,17,1
971628006T,2018-04-22 07:00,7,1
971628006T,2018-04-22 09:00,9,1
971628006T,2018-04-23 06:00,6,1
971628006T,2018-04-23 07:00,7,3
971628006T,2018-04-23 09:00,9,2
971628006T,2018-04-23 11:00,11,2
971628006T,2018-04-23 12:00,12,2
971628006T,2018-04-23 16:00,16,1
971628006T,2018-04-23 18:00,18,2
971628006T,2018-04-24 07:00,7,3
971628006T,2018-04-24 09:00,9,1
971628006T,2018-04-24 11:00,11,2
971628006T,2018-04-24 12:00,12,2
971628006T,2018-04-24 13:00,13,2
971628006T,2018-04-24 14:00,14,1
971628006T,2018-04-24 15:00,15,1
971628006T,2018-04-24 17:00,17,1
971628006T,2018-04-26 06:00,6,1
971628006T,2018-04-26 07:00,7,3
971628006T,2018-04-26 10:00,10,1
971628006T,2018-04-26 12:00,12,2
971628006T,2018-04-26 14:00,14,1
971628006T,2018-04-26 15:00,15,2
971628006T,2018-04-27 08:00,8,1
971628006T,2018-04-27 09:00,9,1
971628006T,2018-04-27 10:00,10,2
971628006T,2018-04-27 11:00,11,1
971628006T,2018-04-27 12:00,12,2
971628006T,2018-04-27 13:00,13,1
971628006T,2018-04-27 14:00,14,1
971628006T,2018-04-27 15:00,15,1
971628006T,2018-04-27 16:00,16,1
971628006T,2018-04-28 06:00,6,1
971628006T,2018-04-28 08:00,8,1
971628006T,2018-04-28 09:00,9,1
971628006T,2018-04-28 10:00,10,1
971628006T,2018-04-30 06:00,6,1
971628006T,2018-04-30 07:00,7,1
971628006T,2018-04-30 08:00,8,2
971628006T,2018-04-30 14:00,14,3
971628006T,2018-04-30 16:00,16,2
971628006T,2018-04-30 17:00,17,1
971628006T,2018-05-01 10:00,10,3
971628006T,2018-05-01 14:00,14,1
971628006T,2018-05-01 15:00,15,3
971628006T,2018-05-01 16:00,16,1
971628006T,2018-05-01 17:00,17,3
971628006T,2018-05-02 05:00,5,1
971628006T,2018-05-02 07:00,7,2
971628006T,2018-05-02 08:00,8,1
971628006T,2018-05-02 10:00,10,1
971628006T,2018-05-02 14:00,14,2
971628006T,2018-05-02 15:00,15,1
971628006T,2018-05-02 16:00,16,1
971628006T,2018-05-02 17:00,17,2
971628006T,2018-05-02 19:00,19,1
971628006T,2018-05-03 07:00,7,2
971628006T,2018-05-03 08:00,8,7
971628006T,2018-05-03 10:00,10,3
971628006T,2018-05-03 11:00,11,1
971628006T,2018-05-03 12:00,12,1
971628006T,2018-05-03 14:00,14,1
971628006T,2018-05-03 15:00,15,1
971628006T,2018-05-03 16:00,16,1
971628006T,2018-05-03 19:00,19,1
971628006T,2018-05-04 07:00,7,1
971628006T,2018-05-04 08:00,8,3
971628006T,2018-05-04 10:00,10,2
971628006T,2018-05-04 11:00,11,1
971628006T,2018-05-04 13:00,13,2
971628006T,2018-05-04 14:00,14,3
971628006T,2018-05-04 15:00,15,2
971628006T,2018-05-04 18:00,18,1
971628006T,2018-05-04 21:00,21,1
971628006T,2018-05-06 15:00,15,1
971628006T,2018-05-06 16:00,16,2
971628006T,2018-05-07 11:00,11,1
971628006T,2018-05-07 16:00,16,1
971628006T,2018-05-08 06:00,6,1
971628006T,2018-05-08 07:00,7,3
971628006T,2018-05-08 09:00,9,1
971628006T,2018-05-08 10:00,10,4
971628006T,2018-05-08 12:00,12,1
971628006T,2018-05-08 13:00,13,3
971628006T,2018-05-08 14:00,14,1
971628006T,2018-05-08 16:00,16,1
971628006T,2018-05-08 17:00,17,1
971628006T,2018-05-09 06:00,6,3
971628006T,2018-05-09 07:00,7,2
971628006T,2018-05-09 08:00,8,1
971628006T,2018-05-09 14:00,14,2
971628006T,2018-05-10 06:00,6,1
971628006T,2018-05-10 07:00,7,1
971628006T,2018-05-10 08:00,8,1
971628006T,2018-05-10 10:00,10,1
971628006T,2018-05-10 13:00,13,3
971628006T,2018-05-10 15:00,15,2
971628006T,2018-05-10 17:00,17,1
971628006T,2018-05-11 08:00,8,1
971628006T,2018-05-11 10:00,10,2
971628006T,2018-05-11 12:00,12,1
971628006T,2018-05-11 13:00,13,1
971628006T,2018-05-11 14:00,14,2
971628006T,2018-05-11 16:00,16,1
971628006T,2018-05-12 13:00,13,1
971628006T,2018-05-13 17:00,17,1
971628006T,2018-05-14 07:00,7,1
971628006T,2018-05-14 08:00,8,1
971628006T,2018-05-14 10:00,10,1
971628006T,2018-05-14 13:00,13,1
971628006T,2018-05-14 15:00,15,1
971628006T,2018-05-14 17:00,17,1
971628006T,2018-05-15 07:00,7,2
971628006T,2018-05-15 08:00,8,1
971628006T,2018-05-15 10:00,10,2
971628006T,2018-05-15 11:00,11,2
971628006T,2018-05-15 13:00,13,4
971628006T,2018-05-15 15:00,15,4
971628006T,2018-05-15 16:00,16,3
971628006T,2018-05-15 17:00,17,2
971628006T,2018-05-16 07:00,7,2
971628006T,2018-05-16 08:00,8,2
971628006T,2018-05-16 13:00,13,1
971628006T,2018-05-16 16:00,16,1
971628006T,2018-05-17 07:00,7,2
971628006T,2018-05-17 08:00,8,1
971628006T,2018-05-17 09:00,9,1
971628006T,2018-05-17 11:00,11,5
971628006T,2018-05-17 13:00,13,1
971628006T,2018-05-17 14:00,14,2
971628006T,2018-05-17 15:00,15,2
971628006T,2018-05-17 16:00,16,1
971628006T,2018-05-17 17:00,17,4
971628006T,2018-05-17 20:00,20,1
971628006T,2018-05-18 01:00,1,2
971628006T,2018-05-18 06:00,6,1
971628006T,2018-05-18 07:00,7,3
971628006T,2018-05-18 11:00,11,2
971628006T,2018-05-18 12:00,12,1
971628006T,2018-05-18 15:00,15,2
971628006T,2018-05-19 09:00,9,2
971628006T,2018-05-20 13:00,13,1
971628006T,2018-05-20 17:00,17,1
971628006T,2018-05-21 06:00,6,1
971628006T,2018-05-21 07:00,7,2
971628006T,2018-05-21 09:00,9,2
971628006T,2018-05-21 10:00,10,1
971628006T,2018-05-21 12:00,12,1
971628006T,2018-05-21 15:00,15,1
971628006T,2018-05-22 06:00,6,1
971628006T,2018-05-22 07:00,7,1
971628006T,2018-05-22 08:00,8,1
971628006T,2018-05-22 09:00,9,2
971628006T,2018-05-22 10:00,10,1
971628006T,2018-05-22 12:00,12,1
971628006T,2018-05-22 13:00,13,1
971628006T,2018-05-22 15:00,15,3
971628006T,2018-05-23 06:00,6,1
971628006T,2018-05-23 07:00,7,1
971628006T,2018-05-23 08:00,8,1
971628006T,2018-05-23 09:00,9,1
971628006T,2018-05-23 10:00,10,1
971628006T,2018-05-23 11:00,11,2
971628006T,2018-05-23 12:00,12,1
971628006T,2018-05-23 15:00,15,1
971628006T,2018-05-24 07:00,7,1
971628006T,2018-05-24 09:00,9,1
971628006T,2018-05-24 10:00,10,1
971628006T,2018-05-24 12:00,12,1
971628006T,2018-05-24 13:00,13,1
971628006T,2018-05-24 14:00,14,2
971628006T,2018-05-24 16:00,16,2
971628006T,2018-05-25 06:00,6,3
971628006T,2018-05-25 08:00,8,1
971628006T,2018-05-25 09:00,9,2
971628006T,2018-05-25 11:00,11,1
971628006T,2018-05-25 13:00,13,1
971628006T,2018-05-25 16:00,16,1
971628006T,2018-05-26 09:00,9,1
971628006T,2018-05-26 13:00,13,2
971628006T,2018-05-27 10:00,10,1
971628006T,2018-05-28 07:00,7,2
971628006T,2018-05-28 09:00,9,3
971628006T,2018-05-28 13:00,13,2
971628006T,2018-05-28 14:00,14,1
971628006T,2018-05-28 17:00,17,4
971628006T,2018-05-29 07:00,7,2
971628006T,2018-05-29 09:00,9,1
971628006T,2018-05-29 10:00,10,1
971628006T,2018-05-29 12:00,12,1
971628006T,2018-05-29 13:00,13,1
971628006T,2018-05-29 16:00,16,3
971628006T,2018-05-30 07:00,7,2
971628006T,2018-05-30 08:00,8,5
971628006T,2018-05-30 10:00,10,1
971628006T,2018-05-30 11:00,11,1
971628006T,2018-05-30 13:00,13,1
971628006T,2018-05-30 14:00,14,2
971628006T,2018-05-30 15:00,15,1
971628006T,2018-05-30 16:00,16,2
971628006T,2018-05-31 07:00,7,2
971628006T,2018-05-31 10:00,10,1
